timestamp,a,b,right,left,down,rb
1717280795_0,0,0,0,0,0,0
1717280795_1,0,0,0,0,0,0
1717280795_2,0,0,0,0,0,0
1717280795_3,0,0,0,0,0,0
1717280795_40,0,0,0,0,0,0
1717280796_1,0,0,0,0,0,0
1717280796_2,0,0,0,0,0,0
1717280796_30,0,0,0,0,0,0
1717280796_5,0,0,0,0,0,0
1717280797_0,0,0,0,0,0,0
1717280797_1,0,0,0,0,0,0
1717280797_2,0,0,0,0,0,0
1717280797_3,0,0,0,0,0,0
1717280798_0,0,0,0,0,0,0
1717280798_1,0,0,0,0,0,0
1717280799_00,0,0,0,0,0,0
1717280799_2,0,0,0,0,0,0
1717280799_3,0,0,0,0,0,0
1717280799_40,0,0,0,0,0,0
1717280800_1,0,0,0,0,0,0
1717280800_2,0,0,0,0,0,0
1717280800_3,0,0,0,0,0,0
1717280800_40,0,0,0,0,0,0
1717280801_0,0,0,0,0,0,0
1717280801_10,0,0,0,0,0,0
1717280801_3,0,0,0,0,0,0
1717280801_4,0,0,0,0,0,0
1717280801_5,0,0,0,0,0,0
1717280802_01,1,0,0,0,0,0
1717280802_2,1,0,0,0,0,0
1717280802_3,1,0,0,0,0,0
1717280802_4,1,0,0,0,0,0
1717280802_51,1,0,0,0,0,0
1717280803_1,1,0,0,0,0,0
1717280803_2,1,0,0,0,0,0
1717280803_3,1,0,0,0,0,0
1717280803_4,1,0,0,0,0,0
1717280803_5,1,0,0,0,0,0
1717280804_01,1,0,0,1,0,0
1717280804_2,1,0,0,0,0,0
1717280804_3,1,0,0,0,0,0
1717280804_4,1,0,0,1,0,0
1717280804_5,1,0,0,1,0,0
1717280805_01,1,0,0,0,0,0
1717280805_2,1,0,0,1,0,0
1717280805_3,1,0,0,1,0,0
1717280805_4,1,0,0,1,0,0
1717280805_533,1,0,0,1,0,0
1717280806_0,1,0,0,1,0,0
1717280806_1,1,0,0,1,0,0
1717280806_2,1,0,0,0,0,0
1717280806_3,1,0,0,1,0,0
1717280806_41,1,0,0,0,0,0
1717280807_1,1,0,0,0,0,0
1717280807_2,1,0,0,0,0,0
1717280807_3,1,0,0,0,0,0
1717280807_417,1,0,0,0,0,0
1717280808_0,1,0,1,0,0,0
1717280808_1,1,0,0,0,0,0
1717280808_2,1,0,0,1,0,0
1717280808_3,1,0,0,0,0,0
1717280808_41,1,0,0,0,0,0
1717280809_0,1,0,0,0,0,0
1717280809_1,1,0,0,0,0,0
1717280809_21,1,0,0,0,0,0
1717280809_4,1,0,0,1,0,0
1717280809_5,1,0,0,1,0,0
1717280810_0,1,0,0,0,0,0
1717280810_1,1,0,0,0,0,0
1717280810_21,1,0,0,0,0,0
1717280810_41,1,0,0,0,0,0
1717280811_0,1,0,1,0,0,0
1717280811_11,1,0,0,0,0,0
1717280811_3,1,0,0,0,0,0
1717280811_4,1,0,0,0,0,0
1717280811_5,1,0,0,0,0,0
1717280812_0,1,0,0,0,0,0
1717280812_117,1,0,0,0,0,0
1717280812_3,1,0,1,0,0,0
1717280812_433,1,0,0,0,0,0
1717280812_6,1,0,0,1,0,0
1717280813_0,1,0,0,1,0,0
1717280813_1,1,0,0,1,0,0
1717280813_2,1,0,0,1,0,0
1717280813_31,1,0,0,1,0,0
1717280814_0,1,0,0,0,0,0
1717280814_117,1,0,0,0,0,0
1717280814_3,1,0,0,0,0,0
1717280814_4,1,0,0,0,0,0
1717280814_517,1,0,0,0,0,0
1717280815_1,1,0,0,0,0,0
1717280815_2,1,0,0,0,0,0
1717280815_3,1,0,0,0,0,0
1717280815_4,1,0,0,0,0,0
1717280815_533,1,0,0,0,0,0
1717280816_1,1,0,0,1,0,0
1717280816_2,1,0,0,1,0,0
1717280816_333,1,0,0,1,0,0
1717280816_5,1,0,0,1,0,0
1717280817_0,1,0,0,1,0,0
1717280817_1,1,0,0,0,0,0
1717280817_2,1,0,0,0,0,0
1717280817_3,1,0,1,0,0,0
1717280817_417,1,0,1,0,0,0
1717280818_1,1,0,0,0,0,0
1717280818_2,1,0,0,0,0,0
1717280818_3,1,0,0,1,0,0
1717280818_417,1,0,1,0,0,0
1717280819_0,1,0,0,0,0,0
1717280819_1,1,0,0,0,0,0
1717280819_2,1,0,0,0,0,0
1717280819_317,1,0,1,0,0,0
1717280819_5,1,0,0,0,0,0
1717280820_0,1,0,1,0,0,0
1717280820_1,1,0,1,0,0,0
1717280820_2,1,0,0,0,0,0
1717280820_31,1,0,0,0,0,0
1717280820_5,1,0,0,0,0,0
1717280821_0,1,0,0,0,0,0
1717280821_133,1,0,0,0,0,0
1717280821_3,1,0,0,0,0,0
1717280821_4,1,0,1,0,0,0
1717280821_533,1,0,0,1,0,0
1717280822_1,1,0,0,1,0,0
1717280822_2,1,0,0,0,0,0
1717280822_317,1,0,0,0,0,0
1717280822_51,1,0,0,0,0,0
1717280823_1,1,0,0,1,0,0
1717280823_2,1,0,0,0,0,0
1717280823_333,1,0,0,1,0,0
1717280823_5,1,0,0,1,0,0
1717280824_033,1,0,0,1,0,0
1717280824_2,1,0,0,1,0,0
1717280824_3,1,0,0,0,0,0
1717280824_41,1,0,0,1,0,0
1717280825_0,1,0,0,0,0,0
