timestamp,a,b,right,left,down,rb
1717280563_4,0,0,0,0,0,0
1717280576_0,0,0,0,0,0,0
1717280576_1,0,0,0,0,0,0
1717280576_2,0,0,0,0,0,0
1717280576_3,0,0,0,0,0,0
1717280577_0,0,0,0,0,0,0
1717280577_10,0,0,0,0,0,0
1717280577_3,0,0,0,0,0,0
1717280577_4,0,0,0,0,0,0
1717280577_50,0,0,0,0,0,0
1717280578_1,0,0,0,0,0,0
1717280578_2,0,0,0,0,0,0
1717280578_3,0,0,0,0,0,0
1717280578_4,0,0,0,0,0,0
1717280578_5,0,0,0,0,0,0
1717280579_0,0,0,0,0,0,0
1717280579_10,0,0,0,0,0,0
1717280579_3,0,0,0,0,0,0
1717280579_4,0,0,0,0,0,0
1717280579_50,0,0,0,0,0,0
1717280580_1,0,0,0,0,0,0
1717280580_2,0,0,0,0,0,0
1717280580_3,0,0,0,0,0,0
1717280580_41,0,0,0,0,0,0
1717280581_0,1,0,0,0,0,0
1717280581_1,1,0,0,0,0,0
1717280581_2,1,0,0,0,0,0
1717280581_31,1,0,0,0,0,0
1717280581_5,1,0,0,0,0,0
1717280582_0,1,0,0,0,0,0
1717280582_11,1,0,0,1,0,0
1717280582_3,1,0,0,0,0,0
1717280582_4,1,0,0,1,0,0
1717280582_5,1,0,0,0,0,0
1717280583_0,1,0,0,0,0,0
1717280583_133,1,0,0,0,0,0
1717280583_3,1,0,0,0,0,0
1717280583_433,1,0,0,0,0,0
1717280584_0,1,0,0,1,0,0
1717280584_1,1,0,0,1,0,0
1717280584_2,1,0,0,0,0,0
1717280584_3,1,0,0,0,0,0
1717280584_433,1,0,0,0,0,0
1717280585_0,1,0,0,1,0,0
1717280585_1,1,0,0,1,0,0
1717280585_2,1,0,0,1,0,0
1717280585_333,1,0,0,0,0,0
1717280585_5,1,0,0,0,0,0
1717280586_0,1,0,1,0,0,0
1717280586_117,1,0,1,0,0,0
1717280586_3,1,0,1,0,0,0
1717280586_4,1,0,0,1,0,0
1717280586_533,1,0,0,1,0,0
1717280587_1,1,0,0,1,0,0
1717280587_2,1,0,0,1,0,0
1717280587_3,1,0,1,0,0,0
1717280587_4,1,0,0,0,0,0
1717280587_5,1,0,1,0,0,0
1717280588_0,1,0,1,0,0,0
1717280588_1,1,0,1,0,0,0
1717280588_21,1,0,0,0,0,0
1717280588_4,1,0,0,0,0,0
1717280588_5,1,0,1,0,0,0
1717280589_0,1,0,0,0,0,0
1717280589_11,1,0,0,0,0,0
1717280589_3,1,0,0,0,0,0
1717280589_41,1,0,0,0,0,0
1717280590_0,1,0,0,1,0,0
1717280590_133,1,0,0,0,0,0
1717280590_3,1,0,0,1,0,0
1717280590_4,1,0,0,1,0,0
1717280590_5,1,0,0,1,0,0
1717280591_0,1,0,0,0,0,0
1717280591_1,1,0,1,0,0,0
1717280591_2,1,0,1,0,0,0
1717280591_3,1,0,1,0,0,0
1717280591_4,1,0,1,0,0,0
1717280591_5,1,0,1,0,0,0
1717280592_0,1,0,1,0,0,0
1717280592_1,1,0,1,0,0,0
1717280592_2,1,0,1,0,0,0
1717280592_31,1,0,0,0,0,0
1717280592_5,1,0,0,0,0,0
1717280593_0,1,0,0,0,0,0
1717280593_1,1,0,0,1,0,0
1717280593_21,1,0,0,0,0,0
1717280593_4,1,0,0,0,0,0
1717280593_5,1,0,0,0,0,0
1717280594_033,1,0,0,1,0,0
1717280594_2,1,0,0,1,0,0
1717280594_3,1,0,0,1,0,0
1717280594_4,1,0,0,0,0,0
1717280594_533,1,0,0,0,0,0
1717280595_1,1,0,0,0,0,0
1717280595_2,1,0,0,0,0,0
1717280595_3,1,0,1,0,0,0
1717280595_4,1,0,0,0,0,0
1717280595_5,1,0,0,0,0,0
1717280596_0,1,0,0,0,0,0
1717280596_1,1,0,0,0,0,0
1717280596_2,1,0,0,0,0,0
1717280596_3,1,0,0,0,0,0
1717280596_4,1,0,0,0,0,0
1717280596_533,1,0,0,1,0,0
1717280597_1,1,0,0,1,0,0
1717280597_2,1,0,0,1,0,0
1717280597_3,1,0,0,1,0,0
1717280597_4,1,0,0,1,0,0
1717280597_5,1,0,0,1,0,0
1717280598_017,1,0,0,1,0,0
1717280598_233,1,0,0,0,0,0
1717280598_4,1,0,0,1,0,0
1717280598_517,1,0,0,0,0,0
1717280599_1,1,0,1,0,0,0
1717280599_2,1,0,1,0,0,0
1717280599_317,1,0,0,0,0,0
1717280599_5,1,0,1,0,0,0
1717280600_0,1,0,0,0,0,0
1717280600_1,1,0,0,0,0,0
1717280600_2,1,0,0,1,0,0
1717280600_3,1,0,0,1,0,0
1717280600_4,1,0,0,0,0,0
1717280600_517,1,0,0,0,0,0
1717280601_1,1,0,1,0,0,0
1717280601_2,1,0,0,0,0,0
1717280601_3,1,0,0,0,0,0
1717280601_433,1,0,0,0,0,0
1717280602_0,1,0,0,0,0,0
1717280602_1,1,0,0,0,0,0
1717280602_2,1,0,0,0,0,0
1717280602_333,1,0,0,1,0,0
1717280602_5,1,0,0,0,0,0
1717280603_0,1,0,0,0,0,0
1717280603_1,1,0,0,0,0,0
1717280603_2,1,0,1,0,0,0
1717280603_3,1,0,0,1,0,0
1717280603_433,1,0,0,1,0,0
1717280604_0,1,0,0,1,0,0
1717280604_1,1,0,0,1,0,0
1717280604_2,1,0,0,1,0,0
1717280604_3,1,0,0,1,0,0
1717280604_41,1,0,0,1,0,0
1717280605_0,1,0,0,0,0,0
1717280605_1,1,0,0,1,0,0
1717280605_2,1,0,0,0,0,0
1717280605_3,1,0,0,0,0,0
1717280605_41,1,0,1,0,0,0
1717280606_0,1,0,0,1,0,0
1717280606_1,1,0,0,0,0,0
1717280606_2,1,0,1,0,0,0
1717280606_3,1,0,0,0,0,0
1717280606_4,1,0,0,0,0,0
1717280606_517,1,0,0,0,0,0
1717280607_1,1,0,0,0,0,0
1717280607_2,1,0,0,0,0,0
1717280607_3,1,0,0,0,0,0
1717280607_41,1,0,1,0,0,0
1717280608_0,1,0,0,0,0,0
1717280608_117,1,0,1,0,0,0
1717280608_3,1,0,1,0,0,0
1717280608_4,1,0,1,0,0,0
1717280608_5513,1,0,1,0,0,0
1717280609_1,1,0,0,1,0,0
1717280609_2,1,0,0,1,0,0
1717280609_3,1,0,0,0,0,0
1717280609_4,1,0,0,1,0,0
1717280609_5,1,0,0,0,0,0
1717280610_0,1,0,0,0,0,0
1717280610_1,1,0,0,0,0,0
1717280610_21,1,0,0,0,0,0
1717280610_4,1,0,0,1,0,0
1717280610_5,1,0,0,0,0,0
1717280611_0,1,0,0,0,0,0
1717280611_1,1,0,0,0,0,0
1717280611_21,1,0,0,0,0,0
1717280611_4,1,0,0,0,0,0
1717280611_533,1,0,0,0,0,0
1717280612_1,1,0,0,0,0,0
1717280612_2,1,0,0,0,0,0
1717280612_3,1,0,0,0,0,0
1717280612_4,1,0,0,1,0,0
1717280612_51,1,0,0,0,0,0
1717280613_1,1,0,0,1,0,0
1717280613_2,1,0,0,1,0,0
1717280613_3,1,0,0,1,0,0
1717280613_433,1,0,0,1,0,0
1717280614_0,1,0,0,1,0,0
1717280614_1,1,0,0,1,0,0
1717280614_2,1,0,0,1,0,0
1717280614_31,1,0,0,1,0,0
1717280614_5,1,0,1,0,0,0
1717280615_0,1,0,0,0,0,0
1717280615_1,1,0,1,0,0,0
1717280615_2,1,0,0,0,0,0
1717280615_3,1,0,0,0,0,0
1717280615_4,1,0,1,0,0,0
1717280615_5,1,0,1,0,0,0
1717280616_0,1,0,0,0,0,0
1717280616_133,1,0,0,0,0,0
1717280616_3,1,0,0,1,0,0
1717280616_41,1,0,0,1,0,0
1717280617_0,1,0,0,0,0,0
1717280617_1,1,0,1,0,0,0
1717280617_2,1,0,1,0,0,0
1717280617_3,1,0,0,1,0,0
1717280617_4,1,0,0,1,0,0
1717280617_51,1,0,0,1,0,0
1717280618_1,1,0,0,0,0,0
1717280618_2,1,0,0,1,0,0
1717280618_3,1,0,0,0,0,0
1717280618_417,1,0,0,0,0,0
1717280619_017,1,0,1,0,0,0
1717280619_2,1,0,0,0,0,0
1717280619_31,1,0,0,0,0,0
1717280619_5,1,0,0,0,0,0
1717280620_0,1,0,0,0,0,0
1717280620_1,1,0,0,0,0,0
1717280620_2,1,0,0,0,0,0
1717280620_3,1,0,0,0,0,0
1717280620_4,1,0,0,0,0,0
1717280620_5,1,0,0,1,0,0
1717280621_0,1,0,0,1,0,0
1717280621_133,1,0,0,0,0,0
1717280621_3,1,0,0,1,0,0
1717280621_4,1,0,0,1,0,0
1717280621_5,1,0,0,0,0,0
1717280622_0,1,0,0,0,0,0
1717280622_1,1,0,1,0,0,0
1717280622_2,1,0,1,0,0,0
1717280622_31,1,0,1,0,0,0
1717280622_5,1,0,0,0,0,0
1717280623_0,1,0,0,0,0,0
1717280623_1,1,0,0,1,0,0
1717280623_2,1,0,0,1,0,0
1717280623_3,1,0,0,0,0,0
1717280623_4,1,0,0,0,0,0
1717280623_5,0,0,0,0,0,0
1717280624_0,1,0,0,0,0,0
1717280624_1,1,0,0,0,0,0
1717280624_2,0,0,0,1,0,0
1717280624_3,1,0,0,1,0,0
1717280624_4,1,0,0,1,0,0
1717280624_5,1,0,0,1,0,0
1717280625_033,1,0,0,1,0,0
1717280625_2,1,0,0,1,0,0
1717280625_3,1,0,0,1,0,0
1717280625_417,1,0,0,0,0,0
1717280626_0,1,0,1,0,0,0
1717280626_117,1,0,1,0,0,0
1717280626_3,1,0,1,0,0,0
1717280626_4,1,0,0,0,0,0
1717280626_5,1,0,0,0,0,0
1717280627_01,1,0,0,0,0,0
1717280627_2,1,0,0,0,0,0
1717280627_3,1,0,0,0,0,0
1717280627_4,1,0,0,1,0,0
1717280627_5,1,0,0,0,0,0
1717280628_0,1,0,0,0,0,0
1717280628_1,1,0,0,0,0,0
1717280628_2,1,0,0,0,0,0
1717280628_31,1,0,0,0,0,0
1717280628_5,1,0,0,1,0,0
1717280629_033,1,0,0,0,0,0
1717280629_2,1,0,0,0,0,0
1717280629_3,1,0,0,0,0,0
1717280629_4,1,0,0,1,0,0
1717280629_5,1,0,0,1,0,0
1717280630_01,1,0,0,0,0,0
1717280630_2,1,0,1,0,0,0
1717280630_3,1,0,1,0,0,0
1717280630_4,1,0,0,1,0,0
1717280630_5,1,0,0,1,0,0
1717280631_0,1,0,0,1,0,0
1717280631_133,1,0,0,1,0,0
1717280631_3,1,0,0,1,0,0
1717280631_4,1,0,0,1,0,0
1717280631_5,1,0,0,1,0,0
1717280632_0,1,0,0,0,0,0
1717280632_11,1,0,0,0,0,0
1717280632_3,1,0,1,0,0,0
1717280632_4,1,0,0,0,0,0
1717280632_5,1,0,0,1,0,0
1717280633_0513,1,0,0,0,0,0
1717280633_2,1,0,1,0,0,0
1717280633_3,1,0,0,0,0,0
1717280633_417,1,0,0,0,0,0
1717280634_0,1,0,1,0,0,0
1717280634_11,1,0,0,0,0,0
1717280634_3,1,0,0,1,0,0
1717280634_4,1,0,0,1,0,0
1717280634_5,1,0,0,0,0,0
1717280635_0,1,0,1,0,0,0
1717280635_1,1,0,1,0,0,0
1717280635_217,1,0,1,0,0,0
1717280635_4,1,0,1,0,0,0
1717280635_5,1,0,0,0,0,0
1717280636_0,1,0,0,0,0,0
1717280636_1,1,0,0,1,0,0
1717280636_21,1,0,0,0,0,0
1717280636_4,1,0,0,0,0,0
1717280636_51,1,0,0,0,0,0
1717280637_1,1,0,0,0,0,0
1717280637_2,1,0,0,0,0,0
1717280637_3,1,0,0,0,0,0
1717280637_4,1,0,0,0,0,0
1717280637_5,1,0,0,0,0,0
1717280638_0,1,0,0,0,0,0
1717280638_1,1,0,0,0,0,0
1717280638_2,1,0,0,0,0,0
1717280638_31,1,0,0,1,0,0
1717280638_5,1,0,0,0,0,0
1717280639_0,1,0,0,0,0,0
1717280639_1,1,0,0,0,0,0
1717280639_21,1,0,0,1,0,0
1717280639_4,1,0,0,1,0,0
1717280639_5,1,0,0,1,0,0
1717280640_0,1,0,0,1,0,0
1717280640_1,1,0,0,1,0,0
1717280640_2,1,0,0,1,0,0
1717280640_333,1,0,0,1,0,0
1717280640_5,1,0,0,0,0,0
1717280641_0,1,0,1,0,0,0
1717280641_1,1,0,0,0,0,0
1717280641_2,1,0,0,0,0,0
1717280641_31,1,0,0,0,0,0
1717280641_5,1,0,0,0,0,0
1717280642_017,1,0,0,0,0,0
1717280642_2,1,0,0,0,0,0
1717280642_3,1,0,0,0,0,0
1717280642_4,1,0,0,0,0,0
1717280642_5,1,0,0,0,0,0
1717280643_01,1,0,1,0,0,0
1717280643_2,1,0,0,0,0,0
1717280643_3,1,0,0,0,0,0
1717280643_433,1,0,0,0,0,0
1717280644_0,1,0,0,1,0,0
1717280644_133,1,0,0,0,0,0
1717280644_3,1,0,0,1,0,0
1717280644_4,1,0,0,1,0,0
1717280644_5,1,0,0,1,0,0
1717280645_01,1,0,0,1,0,0
1717280645_2,1,0,0,0,0,0
1717280645_3,1,0,1,0,0,0
1717280645_4,1,0,1,0,0,0
1717280645_5,1,0,1,0,0,0
1717280646_0,1,0,1,0,0,0
1717280646_117,1,0,1,0,0,0
1717280646_3,1,0,1,0,0,0
1717280646_41,1,0,1,0,0,0
1717280647_0,1,0,0,0,0,0
1717280647_1,1,0,0,1,0,0
1717280647_2,1,0,0,1,0,0
1717280647_31,1,0,0,1,0,0
1717280647_5,1,0,0,0,0,0
1717280648_0,1,0,0,0,0,0
1717280648_11,1,0,0,0,0,0
1717280648_3,1,0,0,0,0,0
1717280648_4,1,0,0,0,0,0
1717280648_5,1,0,0,0,0,0
1717280649_0,1,0,0,0,0,0
1717280649_133,1,0,0,0,0,0
1717280649_3,1,0,0,1,0,0
1717280649_4,1,0,0,0,0,0
1717280649_51,1,0,0,0,0,0
1717280650_1,1,0,1,0,0,0
1717280650_2,1,0,0,0,0,0
1717280650_333,1,0,0,0,0,0
1717280650_5,1,0,0,0,0,0
1717280651_0,1,0,0,0,0,0
1717280651_11,1,0,0,0,0,0
1717280651_3,1,0,0,1,0,0
1717280651_4,1,0,0,0,0,0
1717280651_533,1,0,0,1,0,0
1717280652_1,1,0,0,1,0,0
1717280652_2,1,0,0,1,0,0
1717280652_31,1,0,0,1,0,0
1717280652_5,1,0,0,1,0,0
1717280653_0,1,0,0,0,0,0
1717280653_1,1,0,1,0,0,0
1717280653_2,1,0,1,0,0,0
1717280653_3,1,0,0,0,0,0
1717280653_41,1,0,0,0,0,0
1717280654_01,1,0,1,0,0,0
1717280654_2,1,0,1,0,0,0
1717280654_3,1,0,1,0,0,0
1717280654_4,1,0,1,0,0,0
1717280654_5,1,0,0,0,0,0
1717280655_01,1,0,0,0,0,0
1717280655_2,1,0,0,1,0,0
1717280655_3,1,0,0,0,0,0
1717280655_4,1,0,0,0,0,0
1717280655_5,1,0,0,0,0,0
1717280656_0,1,0,0,0,0,0
1717280656_1,1,0,0,0,0,0
1717280656_2,1,0,0,0,0,0
1717280656_31,1,0,0,0,0,0
1717280656_5,1,0,0,1,0,0
1717280657_0,1,0,0,1,0,0
1717280657_1,1,0,0,0,0,0
1717280657_217,0,0,1,0,0,0
1717280657_4,1,0,0,0,0,0
1717280657_5,1,0,0,0,0,0
1717280658_0,1,0,0,1,0,0
1717280658_1,0,0,0,0,0,0
1717280658_2,0,0,0,0,0,0
1717280658_3,0,0,0,0,0,0
1717280658_4,1,0,0,1,0,0
1717280658_533,1,0,0,1,0,0
1717280659_1,1,0,0,1,0,0
1717280659_2,1,0,0,1,0,0
1717280659_3,1,0,0,1,0,0
1717280659_4,1,0,0,0,0,0
1717280659_51,1,0,0,0,0,0
1717280660_1,1,0,0,0,0,0
1717280660_2,1,0,0,0,0,0
1717280660_3,1,0,0,0,0,0
1717280660_4,1,0,0,0,0,0
1717280660_5,1,0,0,0,0,0
1717280661_0,1,0,0,0,0,0
1717280661_11,1,0,0,0,0,0
1717280661_3,1,0,1,0,0,0
1717280661_4,1,0,0,0,0,0
1717280661_5,1,0,0,0,0,0
1717280662_0,1,0,1,0,0,0
1717280662_117,1,0,1,0,0,0
1717280662_3,1,0,1,0,0,0
1717280662_4,1,0,1,0,0,0
1717280662_5,1,0,0,0,0,0
1717280663_01,1,0,0,0,0,0
1717280663_2,1,0,0,0,0,0
1717280663_31,1,0,1,0,0,0
1717280663_5,1,0,0,1,0,0
1717280664_01,1,0,0,0,0,0
1717280664_2,1,0,0,0,0,0
1717280664_3,1,0,0,0,0,0
1717280664_41,1,0,0,0,0,0
1717280665_0,1,0,0,0,0,0
1717280665_1,1,0,0,0,0,0
1717280665_2,1,0,0,0,0,0
1717280665_3,1,0,0,0,0,0
1717280665_4,1,0,0,0,0,0
1717280665_50,0,0,0,0,0,0
1717280666_1,0,0,0,0,0,0
1717280666_2,0,0,0,0,0,0
1717280666_30,0,0,0,0,0,0
1717280666_5,0,0,0,0,0,0
1717280667_0,0,0,0,0,0,0
1717280667_1,0,0,0,0,0,0
1717280667_20,0,0,0,0,0,0
1717280667_4,0,0,0,0,0,0
1717280667_5,0,0,0,0,0,0
1717280668_0,0,0,0,0,0,0
1717280668_1,0,0,0,0,0,0
1717280668_2,0,0,0,0,0,0
1717280668_30,0,0,0,0,0,0
1717280668_5,0,0,0,0,0,0
1717280669_0,0,0,0,0,0,0
1717280669_10,0,0,0,0,0,0
1717280669_30,0,0,0,0,0,0
1717280669_5,0,0,0,0,0,0
1717280670_0,0,0,0,0,0,0
1717280670_1,0,0,0,0,0,0
1717280670_20,0,0,0,0,0,0
