timestamp,a,b,right,left,down,rb
1716682621_4,0,0,0,0,0,0
1716682780_0,0,0,0,0,0,0
1716682780_1,0,0,0,0,0,0
1716682780_2,0,0,0,0,0,0
1716682781_0,0,0,0,0,0,0
1716682781_1,0,0,0,0,0,0
1716682781_2,0,0,0,0,0,0
1716682781_3,0,0,0,0,0,0
1716682781_40,0,0,0,0,0,0
1716682782_0,0,0,0,0,0,0
1716682782_10,0,0,0,0,0,0
1716682782_3,0,0,0,0,0,0
1716682782_4,0,0,0,0,0,0
1716682783_0,0,0,0,0,0,0
1716682783_1,0,0,0,0,0,0
1716682783_20,0,0,0,0,0,0
1716682783_4,1,0,0,0,0,0
1716682783_5,1,0,0,0,0,0
1716682784_0,1,0,0,0,0,0
1716682784_1,1,0,0,0,0,0
1716682784_2,1,0,0,0,0,0
1716682784_3,1,0,0,0,0,0
1716682784_41,1,0,0,1,0,0
1716682784_6,1,0,0,0,0,0
1716682785_0,1,0,1,0,0,0
1716682785_1,1,0,0,0,0,0
1716682785_2,1,0,0,1,0,0
1716682785_3,1,0,0,0,0,0
1716682785_4,1,0,0,0,0,0
1716682785_5,1,0,0,0,0,0
1716682786_0,1,0,0,0,0,0
1716682786_1,1,0,0,0,0,0
1716682786_2,1,0,0,1,0,0
1716682786_31,1,0,0,0,0,0
1716682787_0,1,0,0,1,0,0
1716682787_1,1,0,0,1,0,0
1716682787_2,1,0,0,1,0,0
1716682787_3,1,0,0,1,0,0
1716682787_4,1,0,0,1,0,0
1716682787_5,1,0,0,1,0,0
1716682788_0,1,0,0,1,0,0
1716682788_1,1,0,0,0,0,0
1716682788_2,1,0,0,1,0,0
1716682788_317,1,0,1,0,0,0
1716682788_5,1,0,0,0,0,0
1716682788_617,1,0,0,0,0,0
1716682789_1,1,0,1,0,0,0
1716682789_2,1,0,0,0,0,0
1716682789_333,1,0,0,0,0,0
1716682790_0,1,0,0,1,0,0
1716682790_1,1,0,0,1,0,0
1716682790_2,1,0,0,0,0,0
1716682790_3,1,0,0,0,0,0
1716682790_4,1,0,0,0,0,0
1716682790_5,1,0,1,0,0,0
1716682791_033,1,0,0,0,0,0
1716682791_2,1,0,0,1,0,0
1716682791_3,1,0,0,0,0,0
1716682791_4,1,0,0,1,0,0
1716682791_5,1,0,0,0,0,0
1716682791_6,1,0,0,1,0,0
1716682792_0,1,0,0,1,0,0
1716682792_1,1,0,1,0,0,0
1716682792_2,1,0,1,0,0,0
1716682792_3,1,0,1,0,0,0
1716682792_4,1,0,0,0,0,0
1716682792_5,1,0,1,0,0,0
1716682793_0,1,0,0,0,0,0
1716682793_1,1,0,0,1,0,0
1716682793_233,1,0,0,1,0,0
1716682793_4,1,0,0,1,0,0
1716682794_0,1,0,0,0,0,0
1716682794_1,1,0,0,0,0,0
1716682794_2,1,0,1,0,0,0
1716682794_3,1,0,0,0,0,0
1716682794_4,1,0,0,0,0,0
1716682794_51,1,0,0,1,0,0
1716682795_1,1,0,0,1,0,0
1716682795_2,1,0,0,0,0,0
1716682795_3,1,0,0,0,0,0
1716682795_4,1,0,0,0,0,0
1716682795_533,1,0,0,0,0,0
1716682796_0,1,0,0,0,0,0
1716682796_1,1,0,0,0,0,0
1716682796_2,1,0,0,0,0,0
1716682796_3,1,0,0,1,0,0
1716682796_4,1,0,0,0,0,0
