timestamp,a,b,right,left,down,rb
1716680519_4,0,0,0,0,0,0
1716680551_0,0,0,0,0,0,0
1716680551_1,0,0,0,0,0,0
1716680551_2,0,0,0,0,0,0
1716680552_00,0,0,0,0,0,0
1716680552_2,0,0,0,0,0,0
1716680552_3,0,0,0,0,0,0
1716680552_4,0,0,0,0,0,0
1716680552_5,0,0,0,0,0,0
1716680553_00,0,0,0,0,0,0
1716680553_2,0,0,0,0,0,0
1716680553_3,0,0,0,0,0,0
1716680553_4,0,0,0,0,0,0
1716680553_5,0,0,0,0,0,0
1716680554_0,1,0,0,0,0,0
1716680554_1,1,0,0,0,0,0
1716680554_2,1,0,0,0,0,0
1716680554_3,1,0,0,0,0,0
1716680554_4,1,0,0,0,0,0
1716680554_5,1,0,0,0,0,0
1716680555_0,1,0,0,0,0,0
1716680555_1,1,0,0,1,0,0
1716680555_2,1,0,0,0,0,0
1716680555_3,1,0,1,0,0,0
1716680555_433,1,0,0,0,0,0
1716680556_0,1,0,0,0,0,0
1716680556_11,1,0,0,0,0,0
1716680556_3,1,0,0,1,0,0
1716680556_4,1,0,0,0,0,0
1716680556_5,1,0,0,0,0,0
1716680557_0,1,0,0,0,0,0
1716680557_1,1,0,0,0,0,0
1716680557_2,1,0,1,0,0,0
1716680557_3,1,0,0,0,0,0
1716680557_4,1,0,0,0,0,0
1716680557_5,1,0,0,0,0,0
1716680558_0,1,0,1,0,0,0
1716680558_1,1,0,0,0,0,0
1716680558_2,1,0,0,0,0,0
1716680558_3,1,0,0,0,0,0
1716680558_4,1,0,1,0,0,0
1716680558_517,1,0,1,0,0,0
1716680559_1,1,0,1,0,0,0
1716680559_2,1,0,0,0,0,0
1716680559_3,1,0,0,0,0,0
1716680559_41,1,0,0,0,0,0
1716680560_0,1,0,0,0,0,0
1716680560_1,1,0,1,0,0,0
1716680560_217,1,0,0,0,0,0
1716680560_4,1,0,1,0,0,0
1716680560_5,1,0,0,0,0,0
1716680561_0,1,0,1,0,0,0
1716680561_117,1,0,1,0,0,0
1716680561_3,1,0,1,0,0,0
1716680561_4,1,0,1,0,0,0
1716680561_5,1,0,0,0,0,0
1716680562_01,1,0,0,0,0,0
1716680562_2,1,0,0,0,0,0
1716680562_3,1,0,0,0,0,0
1716680562_4,1,0,0,0,0,0
1716680562_5,1,0,0,0,0,0
1716680563_0,1,0,0,0,0,0
1716680563_1,1,0,0,0,0,0
1716680563_2,1,0,1,0,0,0
1716680563_3,1,0,0,0,0,0
1716680563_4129,1,0,0,0,1,0
1716680564_00,0,0,0,0,1,0
1716680564_2,0,0,0,0,0,0
1716680564_3,0,0,0,0,0,0
1716680564_4,0,0,0,0,0,0
1716680564_5,0,0,0,0,0,0
1716680565_0,0,0,0,0,0,0
1716680565_1,0,0,0,0,0,0
1716680565_2,0,0,0,0,0,0
1716680565_3,0,0,0,0,0,0
1716680565_42,0,0,0,0,0,0
1716680566_0,0,1,0,0,0,0
1716680566_1,0,1,0,0,1,0
1716680566_2,0,1,0,0,1,0
1716680566_3,0,1,0,0,1,0
1716680566_4,0,1,0,0,1,0
1716680566_5,0,1,0,0,1,0
1716680567_0,0,1,0,0,1,0
1716680567_1,0,1,0,0,1,0
1716680567_2,0,1,0,0,1,0
1716680567_3130,0,1,0,0,1,0
1716680567_5,0,1,0,0,1,0
1716680568_0,0,1,0,0,1,0
1716680568_1,0,0,0,0,0,0
1716680568_2,0,0,0,0,0,0
1716680568_364,0,0,0,0,0,0
1716680568_5,0,0,0,0,0,0
1716680569_0,1,0,1,0,0,0
1716680569_1,1,0,1,0,0,0
1716680569_281,1,0,1,0,0,0
1716680569_4,1,0,1,0,0,0
1716680569_5,1,0,0,0,0,0
1716680570_0,1,0,0,0,0,0
1716680570_1,1,0,0,0,0,0
1716680570_2,1,0,0,0,0,0
1716680570_381,1,0,0,0,0,0
1716680570_5,1,0,0,0,0,0
1716680571_0,1,0,0,0,0,0
1716680571_1,1,0,0,0,0,0
1716680571_2,1,0,0,0,0,0
1716680571_31,1,0,0,0,0,0
1716680571_5,1,0,0,0,0,0
1716680572_0,1,0,0,0,0,0
1716680572_1,1,0,0,0,0,0
1716680572_2,1,0,0,0,0,0
1716680572_3,1,0,0,0,0,0
1716680572_4,1,0,0,0,0,0
1716680572_51,1,0,0,0,0,0
1716680573_1,1,0,0,0,0,0
1716680573_2,1,0,0,0,0,0
1716680573_3,1,0,0,0,0,0
1716680573_4,1,0,0,0,0,0
1716680573_5,1,0,0,0,0,0
1716680574_0,1,0,0,0,0,0
1716680574_1,1,0,0,0,0,0
1716680574_21,1,0,0,0,0,0
1716680574_4,1,0,0,0,0,0
1716680574_5,1,0,0,0,0,0
1716680575_0,1,0,0,0,0,0
1716680575_1,1,0,0,1,0,0
1716680575_2,1,0,0,1,0,0
1716680575_333,1,0,0,1,0,0
1716680575_5,1,0,0,1,0,0
1716680576_0,1,0,0,0,0,0
1716680576_1,1,0,0,1,0,0
1716680576_233,1,0,0,1,0,0
1716680576_4,1,0,0,1,0,0
1716680576_5,1,0,1,0,0,0
1716680577_0,1,0,0,0,0,0
1716680577_1,0,0,0,0,0,0
1716680577_2,1,0,0,0,0,0
1716680577_3,1,0,0,0,0,0
1716680577_4,1,0,0,0,0,0
1716680577_5,1,0,0,0,0,0
1716680578_0,1,0,0,0,0,0
1716680578_1,1,0,0,1,0,0
1716680578_21,1,0,0,0,0,0
1716680578_4,1,0,0,0,0,0
1716680578_5,1,0,0,1,0,0
1716680579_0,1,0,0,0,0,0
1716680579_133,1,0,0,1,0,0
1716680579_3,1,0,0,1,0,0
1716680579_4,1,0,0,0,0,0
1716680579_5,0,0,0,1,0,0
1716680580_0,1,0,0,1,0,0
1716680580_1,1,0,0,0,0,0
1716680580_2,1,0,0,0,0,0
1716680580_3,1,0,0,0,0,0
1716680580_4,1,0,0,0,0,0
1716680580_5,1,0,0,0,0,0
1716680581_0,1,0,0,1,0,0
1716680581_1,1,0,0,0,0,0
1716680581_2,1,0,0,1,0,0
1716680581_3,1,0,0,1,0,0
1716680581_4,1,0,0,0,0,0
1716680581_5,1,0,0,0,0,0
1716680582_0,1,0,0,0,0,0
1716680582_1,1,0,0,1,0,0
1716680582_21,1,0,0,0,0,0
1716680582_4,1,0,0,0,0,0
1716680582_5,1,0,0,0,0,0
1716680583_0,1,0,0,0,0,0
1716680583_1,1,0,0,0,0,0
