timestamp,a,b,right,left,down,rb
1716680287_3,0,0,0,0,0,0
1716680328_0,0,0,0,0,0,0
1716680328_10,0,0,0,0,0,0
1716680328_3,0,0,0,0,0,0
1716680329_00,0,0,0,0,0,0
1716680329_20,0,0,0,0,0,0
1716680329_40,0,0,0,0,0,0
1716680330_1,0,0,0,0,0,0
1716680330_2,0,0,0,0,0,0
1716680330_30,0,0,0,0,0,0
1716680335_0,0,0,0,0,0,0
1716680335_1,0,0,0,0,0,0
1716680335_2,0,0,0,0,0,0
1716680335_3,0,0,0,0,0,0
1716680335_4,0,0,0,0,0,0
1716680336_0,0,0,0,0,0,0
1716680336_1,0,0,0,0,0,0
1716680336_20,0,0,0,0,0,0
1716680336_4,0,0,0,0,0,0
1716680336_50,0,0,0,0,0,0
1716680337_10,0,0,0,0,0,0
1716680337_3,0,0,0,0,0,0
1716680337_4,0,0,0,0,0,0
1716680337_5,0,1,0,0,0,0
1716680338_0,1,0,0,0,0,0
1716680338_1,1,0,0,0,0,0
1716680338_21,1,0,0,0,0,0
1716680338_4,1,0,0,0,0,0
1716680338_51,1,0,0,0,0,0
1716680339_1,1,0,0,0,0,0
1716680339_2,1,0,1,0,0,0
1716680339_3,1,0,0,0,0,0
1716680339_4,1,0,0,0,0,0
1716680339_5,1,0,0,0,0,0
1716680340_0,1,0,0,0,0,0
1716680340_1,1,0,0,0,0,0
1716680340_21,1,0,1,0,0,0
1716680340_4,1,0,0,0,0,0
1716680340_5,1,0,0,0,0,0
1716680341_0,1,0,0,0,0,0
1716680341_1,1,0,0,0,0,0
1716680341_2,1,0,0,0,0,0
1716680341_3,1,0,0,0,0,0
1716680341_41,1,0,0,0,0,0
1716680342_0,1,0,0,0,0,0
1716680342_1,1,0,1,0,0,0
1716680342_2,1,0,0,0,0,0
1716680342_3,1,0,0,0,0,0
1716680342_417,1,0,1,0,0,0
1716680343_0,1,0,1,0,0,0
1716680343_1,1,0,1,0,0,0
1716680343_2,1,0,1,0,0,0
1716680343_3,1,0,0,0,0,0
1716680343_4,1,0,0,0,0,0
1716680343_5,1,0,0,0,0,0
1716680344_01,1,0,0,0,0,0
1716680344_2,1,0,0,1,0,0
1716680344_31,1,0,0,0,0,0
1716680344_5,1,0,1,0,0,0
1716680345_0,1,0,1,0,0,0
1716680345_1,1,0,1,0,0,0
1716680345_2,1,0,0,0,0,0
1716680345_3,1,0,0,0,0,0
1716680345_417,1,0,1,0,0,0
1716680346_0,1,0,1,0,0,0
1716680346_1,1,0,1,0,0,0
1716680346_2,1,0,1,0,0,0
1716680346_317,1,0,1,0,0,0
1716680346_5,1,0,1,0,0,0
1716680347_0,1,0,0,0,0,0
1716680347_1,1,0,0,0,0,0
1716680347_2,1,0,0,0,0,0
1716680347_3,1,0,0,1,0,0
1716680347_4,1,0,1,0,0,0
1716680347_5,1,0,0,0,0,0
1716680348_0,1,0,0,1,0,0
1716680348_1,1,0,0,0,0,0
1716680348_2,1,0,0,0,0,0
1716680348_3,1,0,0,0,0,0
1716680348_41,1,0,0,0,0,0
1716680349_0,1,0,0,0,0,0
1716680349_1,1,0,0,0,0,0
1716680349_2,1,0,0,0,0,0
1716680349_3,1,0,0,0,0,0
1716680349_41,1,0,0,0,0,0
1716680350_0,1,0,0,0,0,0
1716680350_1,1,0,0,0,0,0
1716680350_2,1,0,0,0,0,0
1716680350_3,1,0,0,0,0,0
1716680350_4,1,0,0,0,0,0
1716680350_5,1,0,0,0,0,0
1716680351_01,1,0,0,0,0,0
1716680351_2,1,0,0,0,0,0
1716680351_3,1,0,0,0,0,0
1716680351_4,1,0,0,1,0,0
1716680351_5,1,0,0,0,0,0
1716680352_0,1,0,0,0,0,0
1716680352_1,1,0,0,1,0,0
1716680352_21,1,0,0,1,0,0
1716680352_4,1,0,0,1,0,0
1716680352_533,1,0,0,1,0,0
1716680353_1,1,0,0,1,0,0
1716680353_2,1,0,0,1,0,0
1716680353_3,1,0,0,1,0,0
1716680353_4,1,0,0,1,0,0
1716680353_5,1,0,0,1,0,0
1716680354_0,1,0,0,0,0,0
1716680354_1,1,0,0,0,0,0
1716680354_2,1,0,1,0,0,0
1716680354_3,1,0,1,0,0,0
1716680354_4,1,0,1,0,0,0
1716680354_5,1,0,0,0,0,0
1716680355_0,1,0,0,0,0,0
1716680355_11,1,0,0,1,0,0
1716680355_3,1,0,0,0,0,0
1716680355_4,1,0,0,1,0,0
1716680355_5,1,0,0,1,0,0
1716680356_01,1,0,0,0,0,0
1716680356_2,1,0,0,0,0,0
1716680356_3,1,0,1,0,0,0
1716680356_4,1,0,1,0,0,0
1716680356_5,1,0,0,0,0,0
1716680357_0,1,0,0,1,0,0
1716680357_133,1,0,0,1,0,0
1716680357_3,1,0,0,0,0,0
1716680357_4,1,0,0,0,0,0
1716680357_5,1,0,0,1,0,0
1716680358_0,1,0,0,1,0,0
1716680358_1,1,0,0,1,0,0
1716680358_21,1,0,0,1,0,0
1716680358_4,1,0,0,0,0,0
1716680358_51,1,0,1,0,0,0
1716680359_1,1,0,0,1,0,0
1716680359_2,1,0,0,0,0,0
1716680359_3,1,0,0,0,0,0
1716680359_4,1,0,0,0,0,0
1716680359_5,1,0,0,0,0,0
1716680360_01,1,0,0,0,0,0
1716680360_2,1,0,0,0,0,0
1716680360_3,1,0,0,0,0,0
1716680360_4,1,0,0,0,0,0
1716680360_5,1,0,0,0,0,0
1716680361_01,1,0,0,0,0,0
1716680361_2,1,0,1,0,0,0
1716680361_317,1,0,1,0,0,0
1716680361_5,1,0,1,0,0,0
1716680362_0,1,0,0,0,0,0
1716680362_1,1,0,0,0,0,0
1716680362_217,1,0,1,0,0,0
1716680362_4,1,0,0,0,0,0
1716680362_5,1,0,0,1,0,0
1716680363_0,1,0,0,0,0,0
1716680363_1,1,0,0,0,0,0
1716680363_233,1,0,0,0,0,0
1716680363_4,1,0,0,0,0,0
1716680363_5,1,0,0,0,0,0
1716680364_0,1,0,0,1,0,0
1716680364_1,1,0,0,0,0,0
1716680364_2,1,0,0,0,0,0
1716680364_333,1,0,0,1,0,0
1716680364_5,1,0,0,0,0,0
1716680365_0,1,0,0,0,0,0
1716680365_1,1,0,0,0,0,0
1716680365_21,1,0,0,0,0,0
1716680365_4,1,0,0,1,0,0
1716680365_5,1,0,0,1,0,0
1716680366_017,1,0,1,0,0,0
1716680366_2,1,0,1,0,0,0
1716680366_3,1,0,1,0,0,0
1716680366_4,1,0,1,0,0,0
1716680366_517,1,0,1,0,0,0
1716680367_1,1,0,0,0,0,0
1716680367_2,1,0,0,0,0,0
1716680367_3,1,0,0,0,0,0
1716680367_4,1,0,1,0,0,0
1716680367_5,1,0,1,0,0,0
1716680368_0,1,0,1,0,0,0
1716680368_1,1,0,1,0,0,0
1716680368_2,1,0,1,0,0,0
1716680368_3,1,0,0,0,0,0
1716680368_4,1,0,0,0,0,0
1716680368_5,1,0,0,0,0,0
1716680369_0,1,0,0,0,0,0
1716680369_11,1,0,0,0,0,0
1716680369_3,1,0,0,0,0,0
1716680369_4,1,0,0,0,0,0
1716680369_5,1,0,0,0,0,0
1716680370_01,1,0,0,0,0,0
1716680370_2,1,0,0,0,0,0
1716680370_3,0,0,0,0,0,0
1716680370_4,1,0,0,0,0,0
1716680370_50,1,0,0,0,0,0
1716680371_1,0,0,0,0,0,0
1716680371_2,0,0,0,0,0,0
1716680371_3,0,0,0,0,0,0
1716680371_4,0,0,0,0,0,0
1716680371_5,1,0,0,0,0,0
1716680372_0512,1,0,0,0,0,0
1716680372_2,0,0,0,0,0,0
1716680372_3512,0,0,0,0,0,0
1716680372_5,0,0,0,0,0,0
1716680373_0,0,0,0,0,0,0
1716680373_1,0,0,0,0,0,0
1716680373_2,0,0,0,0,0,0
1716680373_31,0,0,0,0,0,0
1716680373_5,1,0,0,0,0,0
1716680374_0,1,0,0,0,0,0
1716680374_1,1,0,0,0,0,0
1716680374_2,1,0,0,0,0,0
1716680374_31,1,0,0,0,0,0
1716680374_5,1,0,0,0,0,0
1716680375_01,1,0,0,0,0,0
1716680375_2,1,0,0,0,0,0
1716680375_3,1,0,0,0,0,0
1716680375_4,1,0,0,0,0,0
1716680375_51,1,0,0,0,0,0
1716680376_1,1,0,0,0,0,0
1716680376_2,1,0,0,0,0,0
1716680376_3,1,0,0,0,0,0
1716680376_4,1,0,0,0,0,0
1716680376_51,0,0,0,0,0,0
1716680377_1,1,0,0,0,0,0
1716680377_20,1,0,0,0,0,0
1716680377_4,0,0,0,0,0,0
1716680377_5,0,0,0,0,0,0
1716680378_01,1,0,0,0,0,0
1716680378_2,1,0,0,0,0,0
1716680378_3,1,0,0,0,0,0
1716680378_4,1,0,0,0,0,0
1716680378_5,1,0,0,0,0,0
1716680379_0,1,0,0,0,0,0
1716680379_1,1,0,0,0,0,0
1716680379_2,1,0,0,0,0,0
1716680379_3,1,0,0,0,0,0
1716680379_4,1,0,0,0,0,0
1716680379_5,1,0,0,0,0,0
1716680380_0,1,1,0,0,0,0
1716680380_1,1,1,0,0,0,0
1716680380_2,1,1,0,0,0,0
1716680380_3131,1,1,0,0,1,0
1716680380_5,1,1,0,0,1,0
1716680381_0,1,1,0,0,1,0
1716680381_1,1,1,0,0,1,0
1716680381_2,1,1,0,0,1,0
1716680381_31,1,1,0,0,1,0
1716680381_5,1,0,0,0,0,0
1716680382_0,1,0,0,0,0,0
1716680382_1,1,1,0,0,0,0
1716680382_2,1,1,0,0,1,0
1716680382_3131,1,1,0,0,1,0
