timestamp,a,b,right,left,down,rb
1716680708_40,0,0,0,0,0,0
1716680721_0,0,0,0,0,0,0
1716680721_1,0,0,0,0,0,0
1716680721_2,0,0,0,0,0,0
1716680722_0,0,0,0,0,0,0
1716680722_10,0,0,0,0,0,0
1716680722_3,0,0,0,0,0,0
1716680722_4,0,0,0,0,0,0
1716680722_5,0,0,0,0,0,0
1716680723_0,0,0,0,0,0,0
1716680723_10,0,0,0,0,0,0
1716680723_3,0,0,0,0,0,0
1716680723_4,0,0,0,0,0,0
1716680723_5,0,0,0,0,0,0
1716680724_00,0,0,0,0,0,0
1716680724_2,0,0,0,0,0,0
1716680724_3,0,0,0,0,0,0
1716680724_4,0,0,0,0,0,0
1716680724_5,0,0,0,0,0,0
1716680725_0,0,0,0,0,0,0
1716680725_1,0,0,0,0,0,0
1716680725_2,0,0,0,0,0,0
1716680725_3,0,0,0,0,0,0
1716680725_4,0,0,0,0,0,0
1716680725_5,0,0,0,0,0,0
1716680726_0,0,0,0,0,0,0
1716680726_11,0,0,0,0,0,0
1716680726_3,1,0,0,0,0,0
1716680726_4,1,0,0,0,0,0
1716680726_5,1,0,0,0,0,0
1716680727_0,1,0,0,0,0,0
1716680727_1,1,0,0,0,0,0
1716680727_2,1,0,0,0,0,0
1716680727_3,1,0,0,0,0,0
1716680727_41,1,0,0,1,0,0
1716680728_0,1,0,1,0,0,0
1716680728_1,1,0,0,0,0,0
1716680728_2,1,0,0,0,0,0
1716680728_3,1,0,0,1,0,0
1716680728_4,1,0,0,0,0,0
1716680728_5,1,0,0,0,0,0
1716680729_01,1,0,1,0,0,0
1716680729_2,1,0,0,0,0,0
1716680729_3,1,0,0,0,0,0
1716680729_4,1,0,1,0,0,0
1716680729_5,1,0,0,0,0,0
1716680730_0,1,0,0,0,0,0
1716680730_117,1,0,0,0,0,0
1716680730_3,1,0,1,0,0,0
1716680730_4,1,0,1,0,0,0
1716680730_5,1,0,0,0,0,0
1716680731_0,1,0,0,1,0,0
1716680731_117,1,0,0,1,0,0
1716680731_3,1,0,1,0,0,0
1716680731_41,1,0,1,0,0,0
1716680732_0,1,0,0,1,0,0
1716680732_1,1,0,0,1,0,0
1716680732_2,1,0,0,0,0,0
1716680732_3,1,0,0,0,0,0
1716680732_41,1,0,0,0,0,0
1716680733_0,1,0,1,0,0,0
1716680733_1,1,0,1,0,0,0
1716680733_2,1,0,1,0,0,0
1716680733_317,1,0,1,0,0,0
1716680733_5,1,0,1,0,0,0
1716680734_0,1,0,1,0,0,0
1716680734_117,1,0,1,0,0,0
1716680734_3,1,0,1,0,0,0
1716680734_4,1,0,1,0,0,0
1716680734_5,1,0,1,0,0,0
1716680735_0,1,0,0,0,0,0
1716680735_11,1,0,0,0,0,0
1716680735_3,1,0,0,1,0,0
1716680735_4,1,0,0,1,0,0
1716680735_5,1,0,0,1,0,0
1716680736_0,1,0,0,0,0,0
1716680736_1,1,0,0,0,0,0
1716680736_217,1,0,1,0,0,0
1716680736_4,1,0,0,0,0,0
1716680736_5,1,0,0,0,0,0
1716680737_033,1,0,0,0,0,0
1716680737_2,1,0,0,0,0,0
1716680737_3,1,0,0,0,0,0
1716680737_4,1,0,0,0,0,0
1716680737_51,1,0,0,0,0,0
1716680738_1,1,0,0,0,0,0
1716680738_2,1,0,0,0,0,0
1716680738_3,1,0,0,0,0,0
1716680738_4,1,0,0,0,0,0
1716680738_5,1,0,0,0,0,0
1716680739_0,1,0,0,1,0,0
1716680739_1,1,0,0,0,0,0
1716680739_2,1,0,0,0,0,0
1716680739_3,1,0,1,0,0,0
1716680739_4,1,0,0,0,0,0
1716680739_5,1,0,0,0,0,0
1716680740_0,1,0,0,0,0,0
1716680740_1,1,0,0,0,0,0
1716680740_233,1,0,0,1,0,0
1716680740_4,1,0,0,1,0,0
1716680740_5,1,0,0,1,0,0
1716680741_0,1,0,0,0,0,0
1716680741_1,1,0,0,1,0,0
1716680741_2,1,0,0,1,0,0
1716680741_3,1,0,0,1,0,0
1716680741_433,1,0,0,0,0,0
1716680742_0,1,0,0,0,0,0
1716680742_1,1,0,1,0,0,0
1716680742_2,1,0,1,0,0,0
1716680742_3,1,0,0,0,0,0
1716680742_433,1,0,0,0,0,0
1716680743_0,1,0,0,0,0,0
1716680743_1,1,0,0,0,0,0
1716680743_2,1,0,0,0,0,0
1716680743_3,1,0,0,0,0,0
1716680743_4,1,0,0,1,0,0
1716680743_51,1,0,0,1,0,0
1716680744_1,1,0,0,0,0,0
1716680744_2,1,0,0,0,0,0
1716680744_3,1,0,0,1,0,0
1716680744_4,1,0,0,1,0,0
1716680744_5,1,0,0,1,0,0
1716680745_01,1,0,0,0,0,0
1716680745_2,1,0,0,1,0,0
1716680745_3,1,0,0,1,0,0
1716680745_4,1,0,0,0,0,0
1716680745_5,1,0,0,0,0,0
1716680746_0,1,0,0,0,0,0
1716680746_1,1,0,0,0,0,0
1716680746_2,1,0,0,0,0,0
1716680746_3,1,0,0,0,0,0
1716680746_41,1,0,0,0,0,0
1716680747_0,1,0,0,0,0,0
1716680747_11,1,0,0,0,0,0
1716680747_3,1,0,0,0,0,0
1716680747_4,1,0,0,0,0,0
1716680747_5,1,0,0,0,0,0
1716680748_0,1,0,1,0,0,0
1716680748_1,1,0,0,0,0,0
1716680748_2,1,0,1,0,0,0
1716680748_3,1,0,1,0,0,0
1716680748_4,1,0,1,0,0,0
1716680748_533,1,0,0,1,0,0
1716680749_1,1,0,1,0,0,0
1716680749_2,1,0,1,0,0,0
1716680749_317,1,0,1,0,0,0
1716680749_5,1,0,0,0,0,0
1716680750_0,1,0,0,0,0,0
1716680750_1,1,0,0,1,0,0
1716680750_2,1,0,0,0,0,0
1716680750_3,1,0,1,0,0,0
1716680750_4,1,0,0,0,0,0
1716680750_5,1,0,1,0,0,0
1716680751_01,1,0,1,0,0,0
1716680751_2,1,0,0,0,0,0
1716680751_3,1,0,0,0,0,0
1716680751_41,1,0,0,0,0,0
1716680752_0,1,0,0,0,0,0
