timestamp,a,b,right,left,down,rb
1717280112_5,0,0,0,0,0,0
1717280462_0,0,0,0,0,0,0
1717280462_1,0,0,0,0,0,0
1717280462_2,0,0,0,0,0,0
1717280463_00,0,0,0,0,0,0
1717280463_2,0,0,0,0,0,0
1717280463_3,0,0,0,0,0,0
1717280463_4,0,0,0,0,0,0
1717280463_5,0,0,0,0,0,0
1717280464_0,0,0,0,0,0,0
1717280464_1,0,0,0,0,0,0
1717280464_2,0,0,0,0,0,0
1717280464_3,0,0,0,0,0,0
1717280464_4,0,0,0,0,0,0
1717280464_50,0,0,0,0,0,0
1717280465_1,0,0,0,0,0,0
1717280465_20,0,0,0,0,0,0
1717280465_4,0,0,0,0,0,0
1717280465_5,1,0,0,0,0,0
1717280466_01,1,0,0,0,0,0
1717280466_21,1,0,0,0,0,0
1717280466_4,1,0,0,0,0,0
1717280466_5,1,0,0,0,0,0
1717280467_0,1,0,0,1,0,0
1717280467_11,1,0,0,0,0,0
1717280467_3,1,0,0,0,0,0
1717280467_4,1,0,1,0,0,0
1717280467_5,1,0,0,0,0,0
1717280468_033,1,0,0,1,0,0
1717280468_2,1,0,0,0,0,0
1717280468_3,1,0,0,0,0,0
1717280468_4,1,0,0,1,0,0
1717280468_51,1,0,0,1,0,0
1717280469_1,1,0,0,0,0,0
1717280469_2,1,0,0,1,0,0
1717280469_3,1,0,0,1,0,0
1717280469_4,1,0,0,1,0,0
1717280469_5,1,0,0,1,0,0
1717280470_0,1,0,0,0,0,0
1717280470_133,1,0,0,1,0,0
1717280470_3,1,0,0,0,0,0
1717280470_4,1,0,0,0,0,0
1717280470_5,1,0,0,0,0,0
1717280471_033,1,0,0,0,0,0
1717280471_3,1,0,0,0,0,0
1717280471_4,1,0,1,0,0,0
1717280471_5,1,0,1,0,0,0
1717280472_0,1,0,1,0,0,0
1717280472_11,1,0,0,0,0,0
1717280472_3,1,0,0,1,0,0
1717280472_41,1,0,0,0,0,0
1717280473_0,1,0,0,0,0,0
1717280473_1,1,0,0,0,0,0
1717280473_233,1,0,0,0,0,0
1717280473_4,1,0,0,1,0,0
1717280473_5,1,0,0,1,0,0
1717280474_0,1,0,0,1,0,0
1717280474_1,1,0,0,1,0,0
1717280474_2,1,0,0,0,0,0
1717280474_3,1,0,0,0,0,0
1717280474_4,1,0,1,0,0,0
1717280474_517,1,0,1,0,0,0
1717280475_1,1,0,1,0,0,0
1717280475_217,1,0,1,0,0,0
1717280475_4,1,0,0,0,0,0
1717280475_5,1,0,0,0,0,0
1717280476_0,1,0,0,0,0,0
1717280476_11,1,0,0,0,0,0
1717280476_3,1,0,0,1,0,0
1717280476_4,1,0,0,1,0,0
1717280476_5,1,0,0,0,0,0
1717280477_01,1,0,0,0,0,0
1717280477_233,1,0,0,0,0,0
1717280477_4,1,0,0,1,0,0
1717280477_5,1,0,0,1,0,0
1717280478_0,1,0,0,1,0,0
1717280478_1,1,0,0,0,0,0
1717280478_2,1,0,0,0,0,0
1717280478_3,1,0,0,0,0,0
1717280478_4,1,0,1,0,0,0
1717280478_51,1,0,0,0,0,0
1717280479_1,1,0,0,0,0,0
1717280479_2,1,0,1,0,0,0
1717280479_31,1,0,0,0,0,0
1717280479_5,1,0,0,0,0,0
1717280480_0,1,0,0,0,0,0
1717280480_1,1,0,0,0,0,0
1717280480_233,1,0,0,1,0,0
1717280480_4,1,0,0,1,0,0
1717280480_533,1,0,0,1,0,0
1717280481_1,1,0,0,1,0,0
1717280481_217,1,0,0,1,0,0
1717280481_4,1,0,1,0,0,0
1717280481_5,1,0,1,0,0,0
1717280482_0,1,0,1,0,0,0
1717280482_1,1,0,1,0,0,0
1717280482_21,1,0,1,0,0,0
1717280482_4,1,0,0,0,0,0
1717280482_5,1,0,1,0,0,0
1717280483_0,1,0,1,0,0,0
1717280483_1,1,0,1,0,0,0
1717280483_2,1,0,0,0,0,0
1717280483_3,1,0,0,0,0,0
1717280483_41,1,0,0,1,0,0
1717280484_0,1,0,1,0,0,0
1717280484_1,1,0,0,0,0,0
1717280484_2,1,0,0,1,0,0
1717280484_333,1,0,0,1,0,0
1717280484_5,1,0,0,0,0,0
1717280485_0,1,0,0,0,0,0
1717280485_1,1,0,0,0,0,0
1717280485_2,1,0,0,0,0,0
1717280485_3,1,0,0,0,0,0
1717280485_4,1,0,0,0,0,0
1717280485_5,1,0,0,0,0,0
1717280486_0,1,0,0,0,0,0
1717280486_1,1,0,0,1,0,0
1717280486_2,1,0,0,1,0,0
1717280486_333,1,0,0,0,0,0
1717280486_5,1,0,0,1,0,0
1717280487_033,1,0,0,1,0,0
1717280487_2,1,0,0,1,0,0
1717280487_3,1,0,0,0,0,0
1717280487_4,1,0,0,1,0,0
1717280487_51,1,0,0,1,0,0
1717280488_1,1,0,1,0,0,0
1717280488_2,1,0,0,0,0,0
1717280488_3,1,0,0,0,0,0
1717280488_41,1,0,0,0,0,0
1717280489_0,1,0,0,0,0,0
1717280489_1,1,0,1,0,0,0
1717280489_21,1,0,0,0,0,0
1717280489_4,1,0,1,0,0,0
1717280489_51,1,0,1,0,0,0
1717280490_1,1,0,0,0,0,0
1717280490_2,1,0,0,0,0,0
1717280490_317,1,0,0,0,0,0
1717280490_5,1,0,0,0,0,0
1717280491_0,1,0,0,0,0,0
1717280491_1,1,0,0,0,0,0
1717280491_2,1,0,1,0,0,0
