timestamp,a,b,right,left,down,rb
1716679067_0,0,0,0,0,0,0
1716679068_0,0,0,0,0,0,0
1716679068_1,0,0,0,0,0,0
1716679068_2,0,0,0,0,0,0
1716679068_3,0,0,0,0,0,0
1716679068_4,0,0,0,0,0,0
1716679069_0,0,0,0,0,0,0
1716679069_10,0,0,0,0,0,0
1716679069_3,0,0,0,0,0,0
1716679069_4,0,0,0,0,0,0
1716679070_0,0,0,0,0,0,0
1716679070_1,0,0,0,0,0,0
1716679070_2,0,0,0,0,0,0
1716679070_3,0,0,0,0,0,0
1716679071_0,0,0,0,0,0,0
1716679071_1,0,0,0,0,0,0
1716679071_2,0,0,0,0,0,0
1716679071_3,0,0,0,0,0,0
1716679071_4,0,0,0,0,0,0
1716679072_0,0,0,0,0,0,0
1716679072_1,0,0,0,0,0,0
1716679072_2,1,0,0,0,0,0
1716679072_3,1,0,0,0,0,0
1716679072_4,1,0,0,0,0,0
1716679073_0,1,0,0,0,0,0
1716679073_1,1,0,0,0,0,0
1716679073_2,1,0,0,0,0,0
1716679073_3,1,0,0,0,0,0
1716679073_4,1,0,0,0,0,0
1716679074_0,1,0,0,1,0,0
1716679074_1,1,0,0,0,0,0
1716679074_2,1,0,0,0,0,0
1716679074_3,1,0,0,0,0,0
1716679074_4,1,0,0,1,0,0
1716679075_0,1,0,0,0,0,0
1716679075_1,1,0,0,0,0,0
1716679075_2,1,0,0,0,0,0
1716679075_3,1,0,0,1,0,0
1716679076_0,1,0,0,0,0,0
1716679076_1,1,0,0,0,0,0
1716679076_2,1,0,0,1,0,0
1716679076_3,1,0,0,1,0,0
1716679076_4,1,0,0,0,0,0
1716679077_0,1,0,0,1,0,0
1716679077_1,1,0,0,0,0,0
1716679077_2,1,0,0,0,0,0
1716679077_3,1,0,0,0,0,0
1716679077_4,1,0,1,0,0,0
1716679078_0,1,0,0,0,0,0
1716679078_1,1,0,0,0,0,0
1716679078_2,1,0,0,0,0,0
1716679078_3,1,0,0,1,0,0
1716679079_0,1,0,1,0,0,0
1716679079_1,1,0,0,0,0,0
1716679079_2,1,0,1,0,0,0
1716679079_3,1,0,0,0,0,0
1716679079_4,1,0,1,0,0,0
1716679080_0,1,0,1,0,0,0
1716679080_1,1,0,0,0,0,0
1716679080_2,1,0,0,0,0,0
1716679080_3,1,0,0,0,0,0
1716679080_4,1,0,0,1,0,0
1716679081_0,1,0,0,0,0,0
1716679081_1,1,0,0,0,0,0
1716679081_2,1,0,0,0,0,0
1716679081_3,1,0,1,0,0,0
1716679082_0,1,0,0,0,0,0
1716679082_1,1,0,1,0,0,0
1716679082_2,1,0,1,0,0,0
1716679082_3,1,0,0,0,0,0
1716679082_4,1,0,0,0,0,0
1716679083_0,1,0,0,0,0,0
1716679083_1,1,0,0,1,0,0
1716679083_2,1,0,0,0,0,0
1716679083_3,1,0,0,0,0,0
1716679084_0,1,0,0,0,0,0
1716679084_1,1,0,0,0,0,0
1716679084_2,1,0,0,0,0,0
1716679084_3,1,0,0,0,0,0
1716679084_4,1,0,0,0,0,0
1716679085_0,1,0,0,0,0,0
1716679085_1,1,0,0,0,0,0
1716679085_2,1,0,0,1,0,0
1716679085_3,1,0,0,0,0,0
1716679085_4,1,0,0,0,0,0
1716679086_0,1,0,0,0,0,0
1716679086_1,1,0,0,1,0,0
1716679086_2,1,0,0,1,0,0
1716679086_3,1,0,0,1,0,0
1716679087_0,1,0,0,1,0,0
1716679087_1,1,0,0,1,0,0
1716679087_2,1,0,0,0,0,0
1716679087_3,1,0,0,1,0,0
1716679087_4,1,0,0,1,0,0
1716679088_0,1,0,0,1,0,0
1716679088_1,1,0,0,0,0,0
1716679088_2,1,0,0,0,0,0
1716679088_3,1,0,0,1,0,0
1716679088_4,1,0,0,0,0,0
1716679089_0,1,0,0,0,0,0
1716679089_1,1,0,0,0,0,0
1716679089_2,1,0,0,1,0,0
1716679089_3,1,0,0,1,0,0
1716679090_0,1,0,0,0,0,0
1716679090_1,1,0,0,0,0,0
1716679090_2,1,0,0,0,0,0
1716679090_3,1,0,0,0,0,0
1716679090_4,1,0,0,0,0,0
1716679091_0,1,0,0,0,0,0
1716679091_1,1,0,0,0,0,0
1716679091_2,1,0,0,0,0,0
1716679091_3,1,0,0,0,0,0
1716679091_4,1,0,0,0,0,0
1716679092_0,1,0,0,0,0,0
1716679092_1,1,0,0,0,0,0
1716679092_2,1,0,0,0,0,0
1716679092_3,1,0,0,0,0,0
1716679093_0,1,0,1,0,0,0
1716679093_1,1,0,1,0,0,0
1716679093_2,1,0,0,0,0,0
1716679093_3,1,0,0,0,0,0
1716679093_4,1,0,0,0,0,0
1716679094_0,1,0,0,0,0,0
1716679094_1,1,0,0,0,0,0
1716679094_2,1,0,1,0,0,0
1716679094_3,1,0,0,0,0,0
1716679094_4,1,0,1,0,0,0
1716679095_0,1,0,1,0,0,0
1716679095_1,1,0,1,0,0,0
1716679095_2,1,0,1,0,0,0
1716679095_3,1,0,1,0,0,0
1716679096_0,1,0,1,0,0,0
1716679096_1,1,0,0,0,0,0
1716679096_2,1,0,0,0,0,0
1716679096_3,1,0,1,0,0,0
1716679096_4,1,0,0,0,0,0
1716679097_0,1,0,0,0,0,0
1716679097_1,1,0,0,0,0,0
1716679097_2,1,0,0,1,0,0
1716679097_3,1,0,0,0,0,0
1716679098_0,1,0,0,0,0,0
1716679098_1,1,0,0,0,0,0
1716679098_2,1,0,0,1,0,0
1716679098_3,1,0,0,1,0,0
1716679098_4,1,0,0,0,0,0
1716679099_0,1,0,1,0,0,0
1716679099_1,1,0,1,0,0,0
1716679099_2,1,0,1,0,0,0
1716679099_3,1,0,0,1,0,0
1716679099_4,1,0,0,1,0,0
1716679100_0,1,0,0,0,0,0
1716679100_1,1,0,0,1,0,0
1716679100_2,1,0,0,1,0,0
1716679100_3,1,0,0,1,0,0
1716679101_0,1,0,0,1,0,0
1716679101_1,1,0,0,0,0,0
1716679101_2,1,0,0,0,0,0
1716679101_3,1,0,0,1,0,0
1716679101_4,1,0,0,1,0,0
1716679102_0,1,0,0,1,0,0
1716679102_1,1,0,0,0,0,0
1716679102_2,1,0,0,1,0,0
1716679102_3,1,0,0,0,0,0
1716679102_4,1,0,0,0,0,0
1716679103_0,1,0,0,0,0,0
1716679103_1,1,0,1,0,0,0
1716679103_2,1,0,0,0,0,0
1716679103_3,1,0,1,0,0,0
1716679104_0,1,0,0,0,0,0
1716679104_1,1,0,0,0,0,0
1716679104_2,1,0,1,0,0,0
1716679104_3,1,0,0,0,0,0
1716679104_4,1,0,0,0,0,0
1716679105_0,1,0,0,0,0,0
1716679105_1,1,0,0,1,0,0
1716679105_2,1,0,0,0,0,0
1716679105_3,1,0,0,1,0,0
1716679106_0,1,0,0,0,0,0
1716679106_1,1,0,0,0,0,0
1716679106_2,1,0,0,1,0,0
1716679106_3,1,0,0,0,0,0
1716679106_4,1,0,0,0,0,0
1716679107_0,1,0,0,1,0,0
1716679107_1,1,0,0,1,0,0
1716679107_2,1,0,0,0,0,0
1716679107_3,1,0,0,1,0,0
1716679107_4,1,0,0,0,0,0
1716679108_0,1,0,0,0,0,0
1716679108_1,1,0,0,0,0,0
1716679108_2,1,0,0,0,0,0
1716679108_3,0,0,0,0,0,0
1716679109_0,1,0,0,0,0,0
1716679109_1,1,0,1,0,0,0
1716679109_2,1,0,0,0,0,0
1716679109_3,1,0,0,0,0,0
1716679109_4,1,0,1,0,0,0
1716679110_0,1,0,0,0,0,0
1716679110_1,1,0,0,0,0,0
1716679110_2,1,0,0,0,0,0
1716679110_3,1,0,0,0,0,0
1716679110_4,1,0,0,1,0,0
1716679111_0,1,0,0,0,0,0
1716679111_1,1,0,0,1,0,0
1716679111_2,1,0,0,1,0,0
1716679111_3,1,0,0,1,0,0
1716679111_4,1,0,0,1,0,0
1716679112_0,1,0,0,0,0,0
1716679112_1,1,0,0,1,0,0
1716679112_2,1,0,0,0,0,0
1716679112_3,1,0,0,1,0,0
1716679113_0,1,0,0,0,0,0
1716679113_1,1,0,1,0,0,0
1716679113_2,1,0,0,0,0,0
1716679113_3,1,0,1,0,0,0
1716679113_4,1,0,1,0,0,0
1716679114_0,1,0,1,0,0,0
1716679114_1,1,0,0,0,0,0
1716679114_2,1,0,0,0,0,0
1716679114_3,1,0,0,1,0,0
1716679114_4,1,0,0,0,0,0
1716679115_0,1,0,0,0,0,0
1716679115_1,1,0,0,0,0,0
1716679115_2,1,0,0,0,0,0
1716679115_3,1,0,0,0,0,0
1716679116_0,1,0,0,1,0,0
1716679116_1,1,0,0,0,0,0
1716679116_2,1,0,0,0,0,0
1716679116_3,1,0,0,0,0,0
1716679116_4,1,0,0,0,0,0
1716679117_0,1,0,0,0,0,0
1716679117_1,1,0,0,0,0,0
1716679117_2,1,0,0,0,0,0
1716679117_3,1,0,0,0,0,0
1716679117_4,1,0,0,0,0,0
1716679118_0,1,0,0,0,0,0
1716679118_1,1,0,0,1,0,0
1716679118_2,1,0,0,0,0,0
1716679118_3,1,0,0,0,0,0
1716679118_4,1,0,0,1,0,0
1716679119_0,1,0,0,1,0,0
1716679119_1,1,0,0,1,0,0
1716679119_2,1,0,0,1,0,0
1716679119_3,1,0,0,1,0,0
1716679120_0,1,0,0,0,0,0
1716679120_1,1,0,0,0,0,0
1716679120_2,1,0,0,0,0,0
1716679120_3,1,0,0,1,0,0
1716679120_4,1,0,0,1,0,0
1716679121_0,1,0,0,0,0,0
1716679121_1,1,0,1,0,0,0
1716679121_2,1,0,1,0,0,0
1716679121_3,1,0,1,0,0,0
1716679121_4,1,0,0,0,0,0
1716679122_0,1,0,1,0,0,0
1716679122_1,1,0,0,0,0,0
1716679122_2,1,0,0,0,0,0
1716679122_3,1,0,0,0,0,0
1716679123_0,1,0,0,0,0,0
1716679123_1,1,0,1,0,0,0
1716679123_2,1,0,0,0,0,0
1716679123_3,1,0,0,0,0,0
1716679123_4,1,0,0,1,0,0
1716679124_0,1,0,1,0,0,0
1716679124_1,1,0,0,0,0,0
1716679124_2,1,0,0,0,0,0
1716679124_3,1,0,0,0,0,0
1716679125_0,1,0,0,0,0,0
1716679125_1,1,0,0,0,0,0
1716679125_2,1,0,0,0,0,0
1716679125_3,1,0,1,0,0,0
1716679125_4,1,0,0,0,0,0
1716679126_0,1,0,0,0,0,0
1716679126_1,1,0,0,1,0,0
1716679126_2,1,0,1,0,0,0
1716679126_3,1,0,0,0,0,0
1716679126_4,1,0,0,0,0,0
1716679127_0,1,0,0,0,0,0
1716679127_1,1,0,0,0,0,0
1716679127_2,1,0,0,0,0,0
1716679127_3,1,0,0,0,0,0
1716679128_0,1,0,0,1,0,0
1716679128_1,1,0,0,0,0,0
1716679128_2,1,0,0,1,0,0
1716679128_3,1,0,0,1,0,0
1716679128_4,1,0,0,1,0,0
1716679129_0,1,0,0,1,0,0
1716679129_1,1,0,0,1,0,0
1716679129_2,1,0,0,0,0,0
1716679129_3,1,0,0,1,0,0
1716679130_0,1,0,0,1,0,0
1716679130_1,1,0,0,1,0,0
1716679130_2,1,0,0,1,0,0
1716679130_3,1,0,0,0,0,0
1716679130_4,1,0,0,1,0,0
1716679131_0,1,0,0,1,0,0
1716679131_1,1,0,1,0,0,0
1716679131_2,1,0,1,0,0,0
1716679131_3,1,0,1,0,0,0
1716679131_4,1,0,1,0,0,0
1716679132_0,1,0,0,0,0,0
1716679132_1,1,0,1,0,0,0
1716679132_2,1,0,1,0,0,0
1716679132_3,1,0,1,0,0,0
1716679133_0,1,0,0,0,0,0
1716679133_1,1,0,0,0,0,0
1716679133_2,1,0,0,0,0,0
1716679133_3,1,0,1,0,0,0
1716679133_4,1,0,0,0,0,0
1716679134_0,1,0,0,0,0,0
1716679134_1,1,0,0,0,0,0
1716679134_2,1,0,0,0,0,0
1716679134_3,1,0,0,0,0,0
1716679135_0,1,0,0,0,0,0
1716679135_1,1,0,0,0,0,0
1716679135_2,1,0,0,0,0,0
1716679135_3,1,0,0,0,0,0
1716679135_4,1,0,1,0,0,0
1716679136_0,1,0,0,0,0,0
1716679136_1,1,0,1,0,0,0
1716679136_2,1,0,1,0,0,0
1716679136_3,1,0,1,0,0,0
1716679136_4,1,0,1,0,0,0
1716679137_0,1,0,1,0,0,0
1716679137_1,1,0,1,0,0,0
1716679137_2,1,0,0,0,0,0
1716679137_3,1,0,1,0,0,0
1716679138_0,1,0,0,0,0,0
1716679138_1,1,0,0,0,0,0
1716679138_2,1,0,0,1,0,0
1716679138_3,1,0,0,1,0,0
1716679138_4,1,0,0,1,0,0
1716679139_0,1,0,0,0,0,0
1716679139_1,1,0,0,0,0,0
1716679139_2,1,0,1,0,0,0
1716679139_3,1,0,1,0,0,0
1716679139_4,1,0,0,0,0,0
1716679140_0,1,0,0,0,0,0
1716679140_1,1,0,0,0,0,0
1716679140_2,1,0,0,1,0,0
1716679140_3,1,0,0,1,0,0
1716679141_0,1,0,0,1,0,0
1716679141_1,1,0,0,0,0,0
1716679141_2,1,0,0,1,0,0
1716679141_3,1,0,0,0,0,0
1716679141_4,1,0,0,1,0,0
1716679142_0,1,0,0,1,0,0
1716679142_1,1,0,0,0,0,0
1716679142_2,1,0,0,0,0,0
1716679142_3,1,0,0,0,0,0
1716679143_0,1,0,0,0,0,0
1716679143_1,1,0,0,1,0,0
1716679143_2,1,0,0,0,0,0
1716679143_3,1,0,1,0,0,0
1716679143_4,1,0,0,0,0,0
1716679144_0,1,0,1,0,0,0
1716679144_1,1,0,1,0,0,0
1716679144_2,1,0,0,0,0,0
1716679144_3,1,0,0,1,0,0
1716679145_0,1,0,0,1,0,0
1716679145_1,1,0,0,0,0,0
1716679145_2,1,0,0,0,0,0
1716679145_3,1,0,0,1,0,0
1716679145_4,1,0,0,1,0,0
1716679146_0,1,0,0,0,0,0
1716679146_1,1,0,0,0,0,0
1716679146_2,1,0,0,0,0,0
1716679146_3,1,0,1,0,0,0
1716679146_4,1,0,0,1,0,0
1716679147_0,1,0,0,0,0,0
1716679147_1,1,0,0,1,0,0
1716679147_2,1,0,0,0,0,0
1716679147_3,1,0,0,0,0,0
1716679148_0,1,0,0,0,0,0
1716679148_1,1,0,0,1,0,0
1716679148_2,1,0,0,0,0,0
1716679148_3,1,0,0,0,0,0
1716679148_4,1,0,0,0,0,0
1716679149_0,1,0,0,0,0,0
1716679149_1,1,0,0,0,0,0
1716679149_2,1,0,0,1,0,0
1716679149_3,1,0,0,0,0,0
1716679149_4,1,0,0,0,0,0
1716679150_0,1,0,0,1,0,0
1716679150_1,1,0,0,1,0,0
1716679150_2,1,0,0,1,0,0
1716679150_3,1,0,0,1,0,0
1716679151_0,1,0,0,1,0,0
1716679151_1,1,0,0,0,0,0
1716679151_2,1,0,0,1,0,0
1716679151_3,1,0,0,1,0,0
1716679151_4,1,0,0,1,0,0
1716679152_0,1,0,0,0,0,0
1716679152_1,1,0,0,0,0,0
1716679152_2,1,0,0,0,0,0
1716679152_3,1,0,0,0,0,0
1716679153_0,1,0,0,0,0,0
1716679153_1,1,0,0,0,0,0
1716679153_2,1,0,0,0,0,0
1716679153_3,1,0,0,0,0,0
1716679153_4,1,0,0,0,0,0
1716679154_0,1,0,1,0,0,0
1716679154_1,1,0,0,0,0,0
1716679154_2,1,0,1,0,0,0
1716679154_3,1,0,0,0,0,0
1716679154_4,1,0,1,0,0,0
1716679155_0,1,0,1,0,0,0
1716679155_1,1,0,0,0,0,0
1716679155_2,1,0,0,0,0,0
1716679155_3,1,0,0,0,0,0
1716679156_0,1,0,0,0,0,0
1716679156_1,1,0,0,1,0,0
1716679156_2,1,0,0,0,0,0
1716679156_3,1,0,0,0,0,0
1716679156_4,1,0,0,1,0,0
1716679157_0,1,0,0,1,0,0
1716679157_1,1,0,0,0,0,0
1716679157_2,1,0,0,0,0,0
1716679157_3,1,0,1,0,0,0
