timestamp,a,b,right,left,down,rb
1716682213_0,0,0,0,0,0,0
1716682213_1,0,0,0,0,0,0
1716682213_20,0,0,0,0,0,0
1716682213_4,0,0,0,0,0,0
1716682214_0,0,0,0,0,0,0
1716682214_1,0,0,0,0,0,0
1716682214_20,0,0,0,0,0,0
1716682214_5,0,0,0,0,0,0
1716682215_0,0,0,0,0,0,0
1716682215_1,0,0,0,0,0,0
1716682215_2,0,0,0,0,0,0
1716682215_30,0,0,0,0,0,0
1716682215_5,0,0,0,0,0,0
1716682216_0,0,0,0,0,0,0
1716682216_1,0,0,0,0,0,0
1716682216_20,0,0,0,0,0,0
1716682216_4,0,0,0,0,0,0
1716682216_5,0,0,0,0,0,0
1716682217_0,0,0,0,0,0,0
1716682217_1,0,0,0,0,0,0
1716682217_2,1,0,0,0,0,0
1716682217_3,1,0,0,0,0,0
1716682217_4,1,0,0,0,0,0
1716682217_5,1,0,0,0,0,0
1716682218_0,1,0,0,0,0,0
1716682218_1,1,0,0,1,0,0
1716682218_2,1,0,0,0,0,0
1716682218_3,1,0,0,0,0,0
1716682218_41,1,0,0,1,0,0
1716682219_0,1,0,1,0,0,0
1716682219_1,1,0,0,0,0,0
1716682219_2,1,0,0,0,0,0
1716682219_31,1,0,0,1,0,0
1716682219_5,1,0,0,0,0,0
1716682220_0,1,0,0,0,0,0
1716682220_1,1,0,0,0,0,0
1716682220_2,1,0,0,1,0,0
1716682220_3,1,0,0,1,0,0
1716682220_4,1,0,0,1,0,0
1716682220_5,1,0,0,0,0,0
1716682221_0,1,0,0,1,0,0
1716682221_11,1,0,0,0,0,0
1716682221_3,1,0,0,0,0,0
1716682221_4,1,0,0,0,0,0
1716682221_5,1,0,1,0,0,0
1716682222_0,1,0,0,0,0,0
1716682222_1,1,0,1,0,0,0
1716682222_2,1,0,0,0,0,0
1716682222_3,1,0,0,0,0,0
1716682222_4,1,0,1,0,0,0
1716682222_5,1,0,0,0,0,0
1716682223_01,1,0,1,0,0,0
1716682223_2,1,0,0,0,0,0
1716682223_3,1,0,0,1,0,0
1716682223_4,1,0,0,1,0,0
1716682223_5,1,0,0,0,0,0
1716682224_0,1,0,0,0,0,0
1716682224_1,1,0,0,0,0,0
1716682224_2,1,0,0,1,0,0
1716682224_31,1,0,0,0,0,0
1716682224_5,1,0,0,0,0,0
1716682225_0,1,0,0,0,0,0
1716682225_1,1,0,0,0,0,0
1716682225_2,1,0,0,0,0,0
1716682225_3,1,0,0,0,0,0
1716682225_41,1,0,0,0,0,0
1716682226_0,1,0,0,0,0,0
1716682226_1,1,0,1,0,0,0
1716682226_2,1,0,0,0,0,0
1716682226_3,1,0,0,0,0,0
1716682226_4,1,0,0,0,0,0
1716682226_5,1,0,0,1,0,0
1716682227_0,1,0,0,1,0,0
1716682227_1,1,0,0,0,0,0
1716682227_2,1,0,0,0,0,0
1716682227_3,1,0,0,0,0,0
1716682227_41,1,0,0,1,0,0
1716682228_0,1,0,0,0,0,0
1716682228_1,1,0,0,0,0,0
1716682228_2,1,0,0,0,0,0
1716682228_333,1,0,0,1,0,0
1716682228_5,1,0,0,1,0,0
1716682229_0,1,0,0,1,0,0
1716682229_1,1,0,0,1,0,0
1716682229_2,1,0,0,1,0,0
1716682229_333,1,0,0,0,0,0
1716682229_5,1,0,0,1,0,0
1716682230_0,1,0,0,1,0,0
1716682230_1,1,0,0,0,0,0
1716682230_2,1,0,0,0,0,0
1716682230_31,1,0,0,0,0,0
1716682230_5,1,0,0,1,0,0
1716682231_0,1,0,0,0,0,0
1716682231_1,1,0,0,0,0,0
1716682231_21,1,0,1,0,0,0
1716682231_4,1,0,0,0,0,0
1716682231_5,1,0,0,0,0,0
1716682232_0,1,0,0,0,0,0
1716682232_11,1,0,0,0,0,0
1716682232_3,1,0,1,0,0,0
1716682232_4,1,0,0,0,0,0
1716682232_51,1,0,0,1,0,0
1716682233_1,1,0,0,0,0,0
1716682233_217,1,0,0,0,0,0
1716682233_4,1,0,0,0,0,0
1716682233_5,1,0,1,0,0,0
1716682234_0,1,0,0,0,0,0
1716682234_1,1,0,0,0,0,0
1716682234_2,1,0,0,0,0,0
1716682234_31,1,0,1,0,0,0
1716682234_5,1,0,0,0,0,0
1716682235_0,1,0,1,0,0,0
1716682235_1,1,0,1,0,0,0
1716682235_2,1,0,1,0,0,0
1716682235_317,1,0,1,0,0,0
1716682235_5,1,0,1,0,0,0
1716682236_0,1,0,1,0,0,0
1716682236_1,1,0,0,0,0,0
1716682236_2,1,0,0,0,0,0
1716682236_3,1,0,0,0,0,0
1716682236_4,1,0,0,0,0,0
1716682236_5,1,0,0,0,0,0
1716682237_0,1,0,0,0,0,0
1716682237_1,1,0,0,0,0,0
1716682237_2,1,0,0,1,0,0
1716682237_3,1,0,0,0,0,0
1716682237_4,1,0,0,0,0,0
1716682237_533,1,0,0,0,0,0
1716682238_1,1,0,0,1,0,0
1716682238_2,1,0,0,1,0,0
1716682238_3,1,0,0,1,0,0
1716682238_4,1,0,0,0,0,0
1716682238_5,1,0,0,0,0,0
1716682239_033,1,0,0,1,0,0
1716682239_2,1,0,0,0,0,0
1716682239_3,1,0,0,0,0,0
1716682239_4,1,0,0,0,0,0
1716682239_5,1,0,1,0,0,0
1716682240_017,1,0,0,0,0,0
1716682240_2,1,0,0,0,0,0
1716682240_3,1,0,0,1,0,0
1716682240_4,1,0,0,0,0,0
1716682240_533,1,0,0,0,0,0
1716682241_1,1,0,0,1,0,0
1716682241_2,1,0,0,0,0,0
1716682241_3,1,0,1,0,0,0
1716682241_4,1,0,1,0,0,0
1716682241_5,1,0,1,0,0,0
1716682242_01,1,0,1,0,0,0
1716682242_2,1,0,0,1,0,0
1716682242_3,1,0,0,1,0,0
1716682242_4,1,0,0,1,0,0
1716682242_51,1,0,0,1,0,0
1716682243_1,1,0,1,0,0,0
1716682243_233,1,0,1,0,0,0
1716682243_4,1,0,0,0,0,0
1716682243_5,1,0,0,0,0,0
1716682244_0,1,0,0,0,0,0
1716682244_1,1,0,0,1,0,0
1716682244_2,1,0,0,0,0,0
1716682244_31,1,0,0,0,0,0
1716682244_5,1,0,0,0,0,0
1716682245_0,1,0,0,0,0,0
1716682245_1,1,0,1,0,0,0
1716682245_2,1,0,0,0,0,0
1716682245_31,1,0,0,0,0,0
1716682245_5,1,0,0,0,0,0
1716682246_0,1,0,0,0,0,0
1716682246_1,1,0,0,0,0,0
1716682246_2,1,0,0,0,0,0
1716682246_3,1,0,0,0,0,0
1716682246_4,1,0,0,0,0,0
1716682246_533,1,0,0,1,0,0
1716682247_1,1,0,0,1,0,0
1716682247_2,1,0,0,1,0,0
1716682247_3,1,0,0,1,0,0
1716682247_4,1,0,0,0,0,0
1716682247_533,1,0,0,0,0,0
1716682248_1,1,0,0,0,0,0
1716682248_2,1,0,0,0,0,0
1716682248_3,1,0,1,0,0,0
1716682248_4,1,0,1,0,0,0
1716682248_51,1,0,0,0,0,0
1716682249_1,1,0,0,0,0,0
1716682249_2,1,0,1,0,0,0
1716682249_3,1,0,0,0,0,0
1716682249_4,1,0,1,0,0,0
1716682249_5,1,0,1,0,0,0
1716682250_01,1,0,0,0,0,0
1716682250_2,1,0,0,0,0,0
1716682250_3,1,0,0,0,0,0
1716682250_4,1,0,0,0,0,0
1716682250_5,1,0,0,0,0,0
1716682251_0,1,0,0,0,0,0
1716682251_11,1,0,0,0,0,0
1716682251_3,1,0,0,0,0,0
1716682251_4,1,0,0,0,0,0
1716682251_5,1,0,0,0,0,0
1716682252_0,1,0,0,1,0,0
1716682252_1,1,0,0,0,0,0
1716682252_21,1,0,0,0,0,0
1716682252_433,1,0,0,0,0,0
1716682253_0,1,0,0,1,0,0
1716682253_1,1,0,0,0,0,0
1716682253_2,1,0,0,0,0,0
1716682253_3,1,0,0,1,0,0
1716682253_433,1,0,0,1,0,0
1716682254_0,1,0,0,1,0,0
1716682254_1,1,0,0,0,0,0
1716682254_21,1,0,0,1,0,0
1716682254_4,1,0,0,0,0,0
1716682254_5,1,0,1,0,0,0
1716682255_0,1,0,0,0,0,0
1716682255_1,1,0,0,0,0,0
1716682255_2,1,0,0,0,0,0
1716682255_3,1,0,0,0,0,0
1716682255_41,1,0,1,0,0,0
1716682256_0,1,0,0,0,0,0
1716682256_1,1,0,1,0,0,0
1716682256_217,1,0,1,0,0,0
1716682256_4,1,0,0,0,0,0
1716682256_5,1,0,0,0,0,0
1716682257_0,1,0,0,1,0,0
1716682257_1,1,0,0,1,0,0
1716682257_2,1,0,0,0,0,0
1716682257_3,1,0,1,0,0,0
1716682257_4,1,0,0,0,0,0
1716682257_51,1,0,1,0,0,0
1716682258_1,1,0,0,0,0,0
1716682258_2,1,0,0,0,0,0
1716682258_3,1,0,1,0,0,0
1716682258_41,1,0,1,0,0,0
1716682259_0,1,0,0,0,0,0
1716682259_1,1,0,0,1,0,0
1716682259_2,1,0,0,1,0,0
1716682259_3,1,0,0,0,0,0
1716682259_4,1,0,0,0,0,0
1716682259_5,1,0,0,0,0,0
1716682260_0,1,0,0,0,0,0
1716682260_1,1,0,0,0,0,0
1716682260_21,1,0,0,0,0,0
1716682260_4,1,0,0,1,0,0
1716682260_5,1,0,0,0,0,0
1716682261_0,1,0,0,0,0,0
1716682261_1,1,0,0,1,0,0
1716682261_2,1,0,0,1,0,0
1716682261_333,1,0,0,1,0,0
1716682261_5,1,0,0,1,0,1
1716682262_0,1,0,0,1,0,0
1716682262_1,1,0,0,1,0,0
1716682262_233,1,0,0,0,0,0
1716682262_4,1,0,0,0,0,0
1716682262_5,1,0,0,0,0,0
1716682263_033,1,0,0,0,0,0
1716682263_2,1,0,0,1,0,0
1716682263_3,1,0,0,1,0,0
