timestamp,a,b,right,left,down,rb
1716682472_0,0,0,0,0,0,0
1716682490_0,0,0,0,0,0,0
1716682491_0,0,0,0,0,0,0
1716682491_1,0,0,0,0,0,0
1716682491_2,0,0,0,0,0,0
1716682491_30,0,0,0,0,0,0
1716682491_5,0,0,0,0,0,0
1716682492_0,0,0,0,0,0,0
1716682492_1,0,0,0,0,0,0
1716682512_0,0,0,0,0,0,0
1716682513_0,0,0,0,0,0,0
1716682513_1,0,0,0,0,0,0
1716682513_2,0,0,0,0,0,0
1716682513_30,0,0,0,0,0,0
1716682513_5,0,0,0,0,0,0
1716682514_0,0,0,0,0,0,0
1716682514_1,0,0,0,0,0,0
1716682514_20,0,0,0,0,0,0
1716682514_4,0,0,0,0,0,0
1716682514_5,0,0,0,0,0,0
1716682515_0,1,0,0,0,0,0
1716682515_1,1,0,0,0,0,0
1716682515_2,1,0,0,0,0,0
1716682515_3,1,0,0,0,0,0
1716682515_4,1,0,0,0,0,0
1716682515_5,1,0,0,1,0,0
1716682516_0,1,0,0,0,0,0
1716682516_1,1,0,0,0,0,0
1716682516_2,1,0,1,0,0,0
1716682516_3,1,0,0,0,0,0
1716682516_4,1,0,0,1,0,0
1716682516_5,1,0,0,0,0,0
1716682517_0,1,0,0,0,0,0
1716682517_1,1,0,0,0,0,0
1716682517_2,1,0,0,1,0,0
1716682517_3,1,0,0,1,0,0
1716682517_4,1,0,0,0,0,0
1716682517_5,1,0,0,0,0,0
1716682518_0,1,0,0,1,0,0
1716682518_1,1,0,0,1,0,0
1716682518_2,1,0,0,1,0,0
1716682518_3,1,0,0,0,0,0
1716682518_41,1,0,0,1,0,0
1716682519_0,1,0,0,0,0,0
1716682519_1,1,0,0,0,0,0
1716682519_2,1,0,0,0,0,0
1716682519_3,1,0,1,0,0,0
1716682519_4,1,0,0,0,0,0
1716682519_5,1,0,0,1,0,0
1716682520_0,1,0,0,0,0,0
1716682520_11,1,0,0,0,0,0
1716682520_3,1,0,0,0,0,0
1716682520_4,1,0,0,0,0,0
1716682520_5,1,0,1,0,0,0
1716682521_0,1,0,0,0,0,0
1716682521_1,1,0,1,0,0,0
1716682521_21,1,0,0,0,0,0
1716682521_4,1,0,1,0,0,0
1716682521_5,1,0,1,0,0,0
1716682522_0,1,0,0,0,0,0
1716682522_1,1,0,0,0,0,0
1716682522_2,1,0,0,1,0,0
1716682522_3,1,0,0,1,0,0
1716682522_417,1,0,0,0,0,0
1716682523_0,1,0,0,0,0,0
1716682523_1,1,0,1,0,0,0
1716682523_2,1,0,1,0,0,0
1716682523_3,1,0,0,0,0,0
1716682523_4,1,0,0,0,0,0
1716682523_5,1,0,0,1,0,0
1716682524_0,1,0,0,0,0,0
1716682524_11,1,0,0,1,0,0
1716682524_3,1,0,0,1,0,0
1716682524_4,1,0,0,1,0,0
1716682524_5,1,0,0,0,0,0
1716682525_0,1,0,0,0,0,0
1716682525_11,1,0,0,0,0,0
1716682525_3,1,0,0,0,0,0
1716682525_4,1,0,0,0,0,0
1716682525_5,1,0,0,0,0,0
1716682526_0,1,0,0,1,0,0
1716682526_133,1,0,0,0,0,0
1716682526_3,1,0,0,1,0,0
1716682526_4,1,0,0,1,0,0
1716682526_5,1,0,0,1,0,0
1716682527_033,1,0,0,0,0,0
1716682527_2,1,0,0,1,0,0
1716682527_3,1,0,0,1,0,0
1716682527_4,1,0,0,0,0,0
1716682527_5,1,0,0,0,0,0
1716682528_0,1,0,0,1,0,0
1716682528_1,1,0,0,0,0,0
1716682528_2,1,0,1,0,0,0
1716682528_3,1,0,1,0,0,0
1716682528_433,1,0,0,0,0,0
1716682529_0,1,0,0,0,0,0
1716682529_1,1,0,0,0,0,0
1716682529_2,1,0,1,0,0,0
1716682529_3,1,0,0,0,0,0
1716682529_4,1,0,0,0,0,0
1716682529_5,1,0,0,0,0,0
1716682530_0,1,0,1,0,0,0
1716682530_1,1,0,0,0,0,0
1716682530_233,1,0,0,0,0,0
1716682530_4,1,0,0,0,0,0
1716682530_5,1,0,0,0,0,0
1716682531_0,1,0,1,0,0,0
1716682531_1,1,0,1,0,0,0
1716682531_217,1,0,1,0,0,0
1716682531_4,1,0,0,0,0,0
1716682531_5,1,0,1,0,0,0
1716682532_0,1,0,1,0,0,0
1716682532_1,1,0,0,0,0,0
1716682532_2,1,0,0,0,0,0
1716682532_3,1,0,0,0,0,0
1716682532_4,1,0,0,1,0,0
1716682532_5,1,0,0,1,0,0
1716682533_0,1,0,0,1,0,0
1716682533_1,1,0,0,1,0,0
1716682533_233,1,0,0,1,0,0
1716682533_4,1,0,0,0,0,0
1716682533_5,1,0,0,1,0,0
1716682534_0,1,0,0,1,0,0
1716682534_133,1,0,0,1,0,0
1716682534_3,1,0,0,0,0,0
1716682534_4,1,0,0,1,0,0
1716682534_5,1,0,0,0,0,0
1716682535_0,1,0,0,0,0,0
1716682535_1,1,0,1,0,0,0
1716682535_233,1,0,0,0,0,0
1716682535_4,1,0,1,0,0,0
1716682535_5,1,0,1,0,0,0
1716682536_0,1,0,0,0,0,0
1716682536_11,1,0,0,0,0,0
1716682536_3,1,0,0,0,0,0
1716682536_4,1,0,0,1,0,0
1716682536_5,1,0,0,0,0,0
1716682537_0,1,0,0,0,0,0
1716682537_1,1,0,0,0,0,0
