timestamp,a,b,right,left,down,rb
1716682884_3,0,0,0,0,0,0
1716682901_0,0,0,0,0,0,0
1716682901_10,0,0,0,0,0,0
1716682901_3,0,0,0,0,0,0
1716682902_00,0,0,0,0,0,0
1716682902_2,0,0,0,0,0,0
1716682902_3,0,0,0,0,0,0
1716682902_4,0,0,0,0,0,0
1716682902_5,0,0,0,0,0,0
1716682903_0,0,0,0,0,0,0
1716682903_1,0,0,0,0,0,0
1716682903_2,0,0,0,0,0,0
1716682903_3,0,0,0,0,0,0
1716682903_4,0,0,0,0,0,0
1716682903_5,1,0,0,0,0,0
1716682904_0,1,0,0,0,0,0
1716682904_1,1,0,0,0,0,0
1716682904_2,1,0,0,0,0,0
1716682904_3,0,0,0,0,0,0
1716682904_4,1,0,0,0,0,0
1716682904_5,1,0,0,0,0,0
1716682905_01,1,0,0,1,0,0
1716682905_2,1,0,0,0,0,0
1716682905_3,1,0,1,0,0,0
1716682905_4,1,0,0,0,0,0
1716682905_51,1,0,0,0,0,0
1716682906_1,1,0,1,0,0,0
1716682906_2,1,0,0,0,0,0
1716682906_3,1,0,0,0,0,0
1716682906_41,1,0,0,1,0,0
1716682907_0,1,0,0,0,0,0
1716682907_1,1,0,0,0,0,0
1716682907_2,1,0,0,1,0,0
1716682907_3,1,0,0,0,0,0
1716682907_4,1,0,0,0,0,0
1716682907_5,1,0,0,0,0,0
1716682908_0,1,0,0,1,0,0
1716682908_1,1,0,0,0,0,0
1716682908_2,1,0,0,1,0,0
1716682908_3,1,0,0,0,0,0
1716682908_4,1,0,0,1,0,0
1716682908_5,1,0,0,1,0,0
1716682909_033,1,0,0,1,0,0
1716682909_2,1,0,0,1,0,0
1716682909_3,1,0,0,1,0,0
1716682909_41,1,0,0,0,0,0
1716682910_0,1,0,1,0,0,0
1716682910_133,1,0,0,0,0,0
1716682910_3,1,0,0,0,0,0
1716682910_4,1,0,0,0,0,0
1716682910_5,1,0,0,0,0,0
1716682911_0,1,0,0,0,0,0
1716682911_1,1,0,0,0,0,0
1716682911_2,1,0,0,0,0,0
1716682911_3,1,0,0,0,0,0
1716682911_4,1,0,0,0,0,0
1716682911_5,1,0,0,1,0,0
1716682912_01,1,0,0,0,0,0
1716682912_2,1,0,0,0,0,0
1716682912_333,1,0,0,0,0,0
1716682912_5,1,0,0,1,0,0
1716682913_0,1,0,0,0,0,0
1716682913_1,1,0,0,0,0,0
1716682913_2,1,0,0,1,0,0
1716682913_3,1,0,1,0,0,0
1716682913_4,1,0,1,0,0,0
1716682913_517,1,0,1,0,0,0
1716682914_1,1,0,0,0,0,0
1716682914_21,1,0,0,0,0,0
1716682914_4,1,0,0,0,0,0
1716682914_5,1,0,1,0,0,0
1716682915_0,1,0,0,0,0,0
1716682915_1,1,0,0,0,0,0
1716682915_21,1,0,0,1,0,0
1716682915_4,1,0,0,0,0,0
1716682915_5,1,0,0,0,0,0
