timestamp,a,b,right,left,down,rb
1716674866_0,0,0,0,0,0,0
1716674866_1,0,0,0,0,0,0
1716674866_2,0,0,0,0,0,0
1716674866_3,0,0,0,0,0,0
1716674867_0,0,0,0,0,0,0
1716674867_1,0,0,0,0,0,0
1716674867_2,0,0,0,0,0,0
1716674867_3,0,0,0,0,0,0
1716674867_40,0,0,0,0,0,0
1716674867_6,0,0,0,0,0,0
1716674868_0,0,0,0,0,0,0
1716674868_1,0,0,0,0,0,0
1716674868_20,0,0,0,0,0,0
1716674868_4,0,0,0,0,0,0
1716674869_0,1,0,0,0,0,0
1716674869_1,1,0,0,0,0,0
1716674869_2,1,0,0,0,0,0
1716674869_3,1,0,0,0,0,0
1716674869_41,1,0,0,0,0,0
1716674870_0,1,0,0,0,0,0
1716674870_1,1,0,0,0,0,0
1716674870_2,1,0,0,1,0,0
1716674870_3,1,0,0,0,0,0
1716674870_4,1,0,0,0,0,0
1716674870_5,1,0,0,0,0,0
1716674870_6,1,0,0,1,0,0
1716674871_0,1,0,0,1,0,0
1716674871_11,1,0,0,0,0,0
1716674871_3,1,0,0,0,0,0
1716674871_4,1,0,0,1,0,0
1716674871_5,1,0,0,0,0,0
1716674872_0,1,0,0,0,0,0
1716674872_1,1,0,0,0,0,0
1716674872_2,1,0,0,1,0,0
1716674872_3,1,0,0,1,0,0
1716674872_4,1,0,0,1,0,0
1716674873_0,1,0,0,1,0,0
1716674873_1,1,0,0,1,0,0
1716674873_233,1,0,0,1,0,0
1716674873_4,1,0,0,1,0,0
1716674873_5,1,0,0,0,0,0
1716674874_0,1,0,1,0,0,0
1716674874_1,1,0,1,0,0,0
1716674874_21,1,0,1,0,0,0
1716674874_4,1,0,0,0,0,0
1716674874_5,1,0,0,0,0,0
1716674874_6,1,0,0,0,0,0
1716674875_01,1,0,0,1,0,0
1716674875_2,1,0,0,0,0,0
1716674875_3,1,0,0,0,0,0
1716674875_4,1,0,0,0,0,0
1716674876_0,1,0,0,1,0,0
1716674876_1,1,0,0,0,0,0
1716674876_21,1,0,0,1,0,0
1716674876_4,1,0,0,1,0,0
1716674876_5,1,0,0,1,0,0
1716674877_0,1,0,0,1,0,0
1716674877_11,1,0,0,1,0,0
1716674877_3,1,0,1,0,0,0
1716674877_4,1,0,1,0,0,0
1716674877_517,1,0,1,0,0,0
1716674878_0,1,0,1,0,0,0
1716674878_1,1,0,1,0,0,0
1716674878_2,1,0,0,0,0,0
1716674878_3,1,0,0,0,0,0
1716674878_4,1,0,0,0,0,0
1716674878_51,1,0,0,0,0,0
1716674879_1,1,0,0,0,0,0
1716674879_2,1,0,0,0,0,0
1716674879_3,1,0,0,1,0,0
1716674879_41,1,0,0,0,0,0
1716674880_1,1,0,0,1,0,0
1716674880_233,1,0,0,1,0,0
1716674880_4,1,0,0,1,0,0
1716674880_5,1,0,0,1,0,0
1716674881_0,1,0,0,0,0,0
1716674881_1,1,0,0,0,0,0
1716674881_2,1,0,0,0,0,0
1716674881_3,1,0,0,0,0,0
1716674881_4,1,0,0,0,0,0
1716674881_5,1,0,0,0,0,0
1716674881_6,1,0,0,0,0,0
1716674882_0,1,0,0,0,0,0
1716674882_1,1,0,0,0,0,0
1716674882_2,1,0,1,0,0,0
1716674882_31,1,0,0,0,0,0
1716674883_0,1,0,0,0,0,0
1716674883_1,1,0,0,1,0,0
1716674883_2,1,0,0,0,0,0
1716674883_3,1,0,0,0,0,0
1716674883_4,1,0,1,0,0,0
1716674883_5,1,0,0,0,0,0
1716674884_0,1,0,0,1,0,0
1716674884_133,1,0,0,1,0,0
1716674884_3,1,0,0,1,0,0
1716674884_4,1,0,0,1,0,0
1716674884_5,1,0,0,1,0,0
1716674884_6,1,0,0,1,0,0
1716674885_0,1,0,0,1,0,0
1716674885_1,1,0,1,0,0,0
1716674885_217,1,0,1,0,0,0
1716674885_4,1,0,1,0,0,0
1716674886_0,1,0,0,0,0,0
1716674886_1,1,0,0,0,0,0
1716674886_2,1,0,0,0,0,0
1716674886_30,0,0,0,0,0,0
1716674886_5,0,0,1,0,0,0
1716674887_0,0,0,0,0,0,0
1716674887_1,0,0,0,0,1,0
1716674887_2,0,0,0,0,1,0
1716674887_3,0,0,1,0,0,0
