timestamp,a,b,right,left,down,rb
1716679525_40,0,0,0,0,0,0
1716679550_0,0,0,0,0,0,0
1716679550_1,0,0,0,0,0,0
1716679550_2,0,0,0,0,0,0
1716679551_1,0,0,0,0,0,0
1716679552_1,0,0,0,0,0,0
1716679553_1,0,0,0,0,0,0
1716679554_1,0,0,0,0,0,0
1716679556_0,0,0,0,0,0,0
1716679557_0,0,0,0,0,0,0
1716679561_00,0,0,0,0,0,0
1716679561_2,0,0,0,0,0,0
1716679561_30,0,0,0,0,0,0
1716679561_50,0,0,0,0,0,0
1716679562_10,0,0,0,0,0,0
1716679562_30,0,0,0,0,0,0
1716679562_5,0,0,0,0,0,0
1716679563_0,0,0,0,0,0,0
1716679563_1,0,0,0,0,0,0
1716679563_20,0,0,0,0,0,0
1716679563_4,0,0,0,0,0,0
1716679563_5,0,0,0,0,0,0
1716679564_0,0,0,0,0,0,0
1716679564_10,0,0,0,0,0,0
1716679564_3,0,0,0,0,0,0
1716679564_4,0,0,0,0,0,0
1716679564_5,1,0,0,0,0,0
1716679565_0,1,0,0,0,0,0
1716679565_1,1,0,0,0,0,0
1716679565_2,1,0,0,0,0,0
1716679565_3,1,0,0,0,0,0
1716679565_4,1,0,0,0,0,0
1716679565_533,1,0,0,0,0,0
1716679566_1,1,0,0,0,0,0
1716679566_2,1,0,0,0,0,0
1716679566_3,1,0,0,0,0,0
1716679566_41,1,0,0,0,0,0
1716679567_0,1,0,0,0,0,0
1716679567_1,1,0,1,0,0,0
1716679567_2,1,0,0,1,0,0
1716679567_3,1,0,0,1,0,0
1716679567_4,1,0,0,1,0,0
1716679567_5,1,0,0,1,0,0
1716679568_01,1,0,0,1,0,0
1716679568_2,1,0,0,0,0,0
1716679568_333,1,0,0,1,0,0
1716679568_5,1,0,0,1,0,0
1716679569_0,1,0,0,1,0,0
1716679569_1,1,0,0,1,0,0
1716679569_2,1,0,0,0,0,0
1716679569_3,1,0,0,0,0,0
1716679569_417,1,0,0,0,0,0
1716679570_0,1,0,0,0,0,0
1716679570_1,1,0,0,1,0,0
1716679570_2,1,0,0,0,0,0
1716679570_3,1,0,1,0,0,0
1716679570_4,1,0,0,0,0,0
1716679570_5,1,0,1,0,0,0
1716679571_017,1,0,1,0,0,0
1716679571_2,1,0,0,1,0,0
1716679571_333,1,0,0,0,0,0
1716679571_5,1,0,0,1,0,0
1716679572_0,1,0,0,1,0,0
1716679572_11,1,0,0,0,0,0
1716679572_3,1,0,0,0,0,0
1716679572_4,1,0,0,1,0,0
1716679572_5,1,0,0,0,0,0
1716679573_01,1,0,0,0,0,0
1716679573_2,1,0,0,0,0,0
1716679573_3,1,0,0,0,0,0
1716679573_4,1,0,1,0,0,0
1716679573_517,1,0,0,0,0,0
1716679574_1,1,0,0,0,0,0
1716679574_2,1,0,0,0,0,0
1716679574_3,1,0,0,0,0,0
1716679574_4,1,0,0,1,0,0
1716679574_5,1,0,0,0,0,0
1716679575_01,1,0,1,0,0,0
1716679575_2,1,0,0,1,0,0
1716679575_3,1,0,0,1,0,0
1716679575_4,1,0,0,1,0,0
1716679575_51,1,0,0,1,0,0
1716679576_1,1,0,0,0,0,0
1716679576_2,1,0,0,0,0,0
1716679576_3,1,0,1,0,0,0
1716679576_417,1,0,1,0,0,0
1716679577_0,1,0,0,0,0,0
1716679577_1,1,0,0,1,0,0
1716679577_2,1,0,0,1,0,0
1716679577_317,1,0,0,1,0,0
1716679577_5,1,0,0,0,0,0
1716679578_0,1,0,0,0,0,0
1716679578_1,1,0,1,0,0,0
1716679578_2,1,0,1,0,0,0
1716679578_3,1,0,0,0,0,0
1716679578_4,1,0,0,1,0,0
1716679578_5,1,0,0,0,0,0
1716679579_033,1,0,0,1,0,0
1716679579_2,1,0,0,1,0,0
1716679579_3,1,0,0,1,0,0
1716679579_433,1,0,0,1,0,0
1716679580_0,1,0,0,0,0,0
1716679580_133,1,0,0,0,0,0
1716679580_3,1,0,0,1,0,0
1716679580_4,1,0,1,0,0,0
1716679580_5,1,0,0,0,0,0
1716679581_017,1,0,0,0,0,0
1716679581_2,1,0,1,0,0,0
1716679581_3,1,0,0,0,0,0
1716679581_433,1,0,0,1,0,0
1716679582_0,1,0,1,0,0,0
1716679582_1,1,0,0,0,0,0
1716679582_217,1,0,1,0,0,0
1716679582_4,1,0,1,0,0,0
1716679582_5,1,0,0,0,0,0
1716679583_0,1,0,0,1,0,0
1716679583_133,1,0,0,1,0,0
1716679583_3,1,0,0,0,0,0
1716679583_4,1,0,0,0,0,0
1716679583_517,1,0,0,1,0,0
1716679584_1,1,0,1,0,0,0
1716679584_2,1,0,1,0,0,0
1716679584_3,1,0,0,0,0,0
1716679584_41,1,0,0,0,0,0
1716679585_0,1,0,0,1,0,0
1716679585_1,1,0,0,1,0,0
1716679585_2,1,0,0,0,0,0
1716679585_31,1,0,0,0,0,0
1716679585_5,1,0,0,0,0,0
1716679586_0,1,0,0,0,0,0
1716679586_1,1,0,0,0,0,0
1716679586_2,1,0,0,0,0,0
1716679586_3,1,0,0,0,0,0
1716679586_41,1,0,0,1,0,0
1716679587_0,1,0,0,1,0,0
1716679587_1,1,0,0,0,0,0
1716679587_2,0,0,0,0,0,0
1716679587_3,1,0,0,1,0,0
1716679587_4,1,0,0,1,0,0
1716679587_5,1,0,0,1,0,0
1716679588_0,1,0,0,1,0,0
1716679588_133,1,0,0,1,0,0
1716679588_3,1,0,0,0,0,0
1716679588_4,1,0,0,0,0,0
1716679588_5,1,0,1,0,0,0
1716679589_0,1,0,1,0,0,0
1716679589_1,1,0,0,0,0,0
1716679589_21,1,0,0,0,0,0
1716679589_4,1,0,0,0,0,0
1716679589_5,1,0,0,0,0,0
1716679590_0,1,0,1,0,0,0
1716679590_1,1,0,0,0,0,0
1716679590_21,1,0,0,0,0,0
1716679590_4,1,0,1,0,0,0
1716679590_5,1,0,1,0,0,0
1716679591_0,1,0,1,0,0,0
1716679591_1,1,0,1,0,0,0
1716679591_2,1,0,1,0,0,0
1716679591_3,1,0,0,0,0,0
1716679591_417,1,0,1,0,0,0
1716679592_0,1,0,0,0,0,0
1716679592_1,1,0,0,0,0,0
1716679592_2,1,0,0,1,0,0
1716679592_3,1,0,0,1,0,0
1716679592_4,1,0,0,1,0,0
1716679592_5,1,0,0,1,0,0
1716679593_0,1,0,0,0,0,0
1716679593_1,1,0,1,0,0,0
1716679593_217,1,0,1,0,0,0
1716679593_4,1,0,0,0,0,0
1716679593_5,1,0,0,1,0,0
1716679594_0,1,0,0,1,0,0
1716679594_1,1,0,0,1,0,0
1716679594_2,1,0,0,1,0,0
1716679594_3,1,0,0,1,0,0
1716679594_4,1,0,0,1,0,0
1716679594_533,1,0,0,1,0,0
1716679595_1,1,0,0,1,0,0
1716679595_2,1,0,1,0,0,0
1716679595_3,1,0,1,0,0,0
1716679595_4,1,0,0,0,0,0
1716679595_51,1,0,1,0,0,0
1716679596_1,1,0,0,0,0,0
1716679596_2,1,0,0,0,0,0
1716679596_3,1,0,1,0,0,0
1716679596_41,1,0,0,0,0,0
1716679597_0,1,0,0,0,0,0
1716679597_1,1,0,1,0,0,0
1716679597_2,1,0,0,0,0,0
1716679597_333,1,0,0,0,0,0
1716679597_5,1,0,0,1,0,0
1716679598_0,1,0,0,0,0,0
1716679598_1,1,0,0,0,0,0
1716679598_2,1,0,0,0,0,0
1716679598_31,1,0,0,0,0,0
1716679598_5,1,0,0,0,0,0
1716679599_0,1,0,0,0,0,0
1716679599_1,1,0,0,1,0,0
1716679599_21,1,0,0,1,0,0
1716679599_4,1,0,0,1,0,0
1716679599_5,1,0,0,0,0,0
1716679600_0,1,0,0,0,0,0
1716679600_11,1,0,0,0,0,0
1716679600_3,1,0,0,0,0,0
1716679600_4,1,0,0,0,0,0
1716679600_5,1,0,0,0,0,0
1716679601_01,1,0,0,0,0,0
1716679601_2,1,0,0,0,0,0
1716679601_3,1,0,0,0,0,0
1716679601_4,1,0,0,0,0,0
1716679601_51,1,0,0,0,0,0
1716679602_1,1,0,0,0,0,0
1716679602_2,1,0,0,0,0,0
1716679602_3,1,0,0,0,0,0
1716679602_433,1,0,0,0,0,0
1716679603_0,1,0,0,1,0,0
1716679603_1,1,0,0,0,0,0
1716679603_2,1,0,0,0,0,0
1716679603_3,1,0,0,0,0,0
1716679603_4,1,0,0,0,0,0
1716679603_5,1,0,0,1,0,0
